Timestamp,Data
2025-07-22 16:36:13.616,INA219 sensor found!
2025-07-22 16:36:13.620,Time(s)	Voltage(V)	Current(mA)	Power(mW)
2025-07-22 16:36:13.622,1.00	0.00		0.6		0.0
2025-07-22 16:36:13.669,1.05	0.00		-0.7		0.0
2025-07-22 16:36:13.719,1.10	0.00		-0.9		0.0
2025-07-22 16:36:13.768,1.15	0.00		5.7		0.0
2025-07-22 16:36:13.820,1.20	0.00		0.4		0.0
2025-07-22 16:36:13.870,1.25	0.06		74.5		4.2
2025-07-22 16:36:13.919,1.30	0.15		226.9		33.6
2025-07-22 16:36:13.969,1.35	0.18		185.6		33.4
2025-07-22 16:36:14.021,1.40	0.03		44.5		1.2
2025-07-22 16:36:14.070,1.45	0.01		30.5		0.2
2025-07-22 16:36:14.119,1.50	0.00		3.6		0.0
2025-07-22 16:36:14.169,1.55	0.00		-0.7		0.0
2025-07-22 16:36:14.219,1.60	0.00		-0.7		0.0
2025-07-22 16:36:14.271,1.65	0.00		-0.2		0.0
2025-07-22 16:36:14.320,1.70	0.02		51.2		1.0
2025-07-22 16:36:14.369,1.75	0.03		45.0		1.3
2025-07-22 16:36:14.419,1.80	0.08		101.1		7.7
2025-07-22 16:36:14.469,1.85	0.12		135.2		16.8
2025-07-22 16:36:14.520,1.90	0.05		101.4		4.9
2025-07-22 16:36:14.570,1.95	0.00		22.4		0.0
2025-07-22 16:36:14.619,2.00	0.00		7.9		0.0
2025-07-22 16:36:14.670,2.05	0.00		-0.5		0.0
2025-07-22 16:36:14.718,2.10	0.00		-0.6		0.0
2025-07-22 16:36:14.770,2.15	0.00		-0.7		0.0
2025-07-22 16:36:14.821,2.20	0.00		15.9		0.0
2025-07-22 16:36:14.870,2.25	0.02		46.7		1.1
2025-07-22 16:36:14.919,2.30	0.11		155.4		16.8
2025-07-22 16:36:14.971,2.35	0.17		180.2		31.0
2025-07-22 16:36:15.020,2.40	0.06		59.8		3.3
2025-07-22 16:36:15.070,2.45	0.00		24.9		0.0
2025-07-22 16:36:15.119,2.50	0.00		3.5		0.0
2025-07-22 16:36:15.169,2.55	0.00		-0.5		0.0
2025-07-22 16:36:15.221,2.60	0.00		-0.8		0.0
2025-07-22 16:36:15.271,2.65	0.00		-0.3		0.0
2025-07-22 16:36:15.320,2.70	0.00		2.5		0.0
2025-07-22 16:36:15.370,2.75	0.00		10.6		0.0
2025-07-22 16:36:15.422,2.80	0.06		80.0		4.8
2025-07-22 16:36:15.471,2.85	0.09		105.3		9.3
2025-07-22 16:36:15.521,2.90	0.06		146.4		8.2
2025-07-22 16:36:15.569,2.95	0.00		32.8		0.0
2025-07-22 16:36:15.619,3.00	0.00		23.9		0.0
2025-07-22 16:36:15.671,3.05	0.00		-0.5		0.0
2025-07-22 16:36:15.722,3.10	0.00		-0.8		0.0
2025-07-22 16:36:15.771,3.15	0.00		-0.8		0.0
2025-07-22 16:36:15.819,3.20	0.00		0.3		0.0
2025-07-22 16:36:15.872,3.25	0.06		94.4		6.0
2025-07-22 16:36:15.921,3.30	0.19		185.9		34.9
2025-07-22 16:36:15.971,3.35	0.20		184.0		36.1
2025-07-22 16:36:16.021,3.40	0.05		161.8		8.4
2025-07-22 16:36:16.072,3.45	0.00		24.0		0.0
2025-07-22 16:36:16.122,3.50	0.00		20.8		0.0
2025-07-22 16:36:16.171,3.55	0.00		-0.4		0.0
2025-07-22 16:36:16.221,3.60	0.00		-0.8		0.0
2025-07-22 16:36:16.271,3.65	0.00		-1.0		0.0
2025-07-22 16:36:16.323,3.70	0.00		21.0		0.0
2025-07-22 16:36:16.372,3.75	0.00		28.5		0.0
2025-07-22 16:36:16.421,3.80	0.00		28.4		0.0
2025-07-22 16:36:16.471,3.85	0.05		140.6		6.7
2025-07-22 16:36:16.521,3.90	0.18		170.8		30.7
2025-07-22 16:36:16.572,3.95	0.06		76.9		4.3
2025-07-22 16:36:16.622,4.00	0.00		8.0		0.0
2025-07-22 16:36:16.671,4.05	0.00		-0.4		0.0
2025-07-22 16:36:16.721,4.10	0.00		-0.8		0.0
2025-07-22 16:36:16.773,4.15	0.00		-1.0		0.0
2025-07-22 16:36:16.822,4.20	0.00		-0.7		0.0
