Timestamp,Data
2025-07-22 16:13:31.944,INA219 sensor found!
2025-07-22 16:13:31.947,Time(s)	Voltage(V)	Current(mA)	Power(mW)
2025-07-22 16:13:31.948,1.00	0.00		-0.6		0.0
2025-07-22 16:13:31.996,1.05	0.00		22.9		0.0
2025-07-22 16:13:32.048,1.10	0.17		238.0		40.0
2025-07-22 16:13:32.095,1.15	0.29		449.0		131.1
2025-07-22 16:13:32.147,1.20	0.35		396.2		137.9
2025-07-22 16:13:32.196,1.25	0.24		331.6		79.6
2025-07-22 16:13:32.246,1.30	0.12		202.4		25.1
2025-07-22 16:13:32.296,1.35	0.00		23.4		0.0
2025-07-22 16:13:32.348,1.40	0.00		-0.5		0.0
2025-07-22 16:13:32.397,1.45	0.00		-0.8		0.0
2025-07-22 16:13:32.446,1.50	0.00		1.3		0.0
2025-07-22 16:13:32.496,1.55	0.01		40.9		0.3
2025-07-22 16:13:32.545,1.60	0.11		180.8		20.2
2025-07-22 16:13:32.598,1.65	0.16		262.1		40.9
2025-07-22 16:13:32.647,1.70	0.25		348.9		87.9
2025-07-22 16:13:32.696,1.75	0.22		299.8		64.8
2025-07-22 16:13:32.746,1.80	0.13		189.2		25.0
2025-07-22 16:13:32.796,1.85	0.01		38.6		0.3
2025-07-22 16:13:32.853,1.90	0.00		-0.2		0.0
2025-07-22 16:13:32.897,1.95	0.00		-0.7		0.0
2025-07-22 16:13:32.947,2.00	0.00		-0.8		0.0
2025-07-22 16:13:32.996,2.05	0.00		25.8		0.0
2025-07-22 16:13:33.135,2.10	0.06		118.4		7.1
2025-07-22 16:13:33.137,2.15	0.25		368.0		91.3
2025-07-22 16:13:33.147,2.20	0.39		472.2		183.2
2025-07-22 16:13:33.196,2.25	0.24		336.6		80.8
2025-07-22 16:13:33.246,2.30	0.12		214.6		26.6
2025-07-22 16:13:33.295,2.35	0.00		40.5		0.0
2025-07-22 16:13:33.347,2.40	0.00		-0.3		0.0
2025-07-22 16:13:33.397,2.45	0.00		-1.0		0.0
2025-07-22 16:13:33.447,2.50	0.00		-0.7		0.0
2025-07-22 16:13:33.495,2.55	0.00		10.9		0.0
2025-07-22 16:13:33.548,2.60	0.03		85.5		2.7
2025-07-22 16:13:33.597,2.65	0.19		267.5		51.4
