Timestamp,Data
2025-08-04 16:39:53.171,INA219 sensor found!
2025-08-04 16:39:53.173,Time(s)	Voltage(V)	Current(mA)	Power(mW)
2025-08-04 16:39:53.175,1.00	0.08		199.4		16.0
2025-08-04 16:39:53.221,1.05	0.00		45.7		0.0
2025-08-04 16:39:53.273,1.10	0.00		2.1		0.0
2025-08-04 16:39:53.322,1.15	0.00		0.3		0.0
2025-08-04 16:39:53.372,1.20	0.00		-0.1		0.0
2025-08-04 16:39:53.422,1.25	0.00		-0.4		0.0
2025-08-04 16:39:53.474,1.30	0.00		-0.6		0.0
2025-08-04 16:39:53.523,1.35	0.00		-0.1		0.0
2025-08-04 16:39:53.572,1.40	0.00		-0.8		0.0
2025-08-04 16:39:53.622,1.45	0.00		-0.7		0.0
2025-08-04 16:39:53.671,1.50	0.00		-0.5		0.0
2025-08-04 16:39:53.723,1.55	0.00		74.7		0.0
2025-08-04 16:39:53.774,1.60	0.50		983.0		487.6
2025-08-04 16:39:53.822,1.65	0.52		1021.2		535.1
2025-08-04 16:39:53.875,1.70	0.60		1175.4		709.9
2025-08-04 16:39:53.924,1.75	0.48		941.3		448.1
2025-08-04 16:39:53.973,1.80	0.36		704.3		256.4
2025-08-04 16:39:54.023,1.85	0.28		572.8		162.7
2025-08-04 16:39:54.073,1.90	0.17		368.8		63.4
2025-08-04 16:39:54.125,1.95	0.06		165.9		10.0
2025-08-04 16:39:54.174,2.00	0.00		27.3		0.0
2025-08-04 16:39:54.223,2.05	0.00		1.7		0.0
2025-08-04 16:39:54.273,2.10	0.00		0.1		0.0
2025-08-04 16:39:54.323,2.15	0.00		0.1		0.0
2025-08-04 16:39:54.372,2.20	0.00		-0.1		0.0
2025-08-04 16:39:54.424,2.25	0.00		-0.5		0.0
2025-08-04 16:39:54.474,2.30	0.00		-0.5		0.0
2025-08-04 16:39:54.524,2.35	0.00		-0.5		0.0
2025-08-04 16:39:54.572,2.40	0.00		-0.5		0.0
2025-08-04 16:39:54.624,2.45	0.00		-0.6		0.0
2025-08-04 16:39:54.674,2.50	0.00		0.1		0.0
2025-08-04 16:39:54.724,2.55	0.38		763.6		287.1
2025-08-04 16:39:54.772,2.60	0.51		996.3		506.1
2025-08-04 16:39:54.825,2.65	0.50		972.8		482.5
2025-08-04 16:39:54.875,2.70	0.49		965.6		475.1
2025-08-04 16:39:54.924,2.75	0.42		819.7		347.6
2025-08-04 16:39:54.973,2.80	0.35		710.1		250.0
2025-08-04 16:39:55.026,2.85	0.30		595.2		176.2
2025-08-04 16:39:55.075,2.90	0.18		387.3		69.7
2025-08-04 16:39:55.124,2.95	0.05		152.1		7.9
2025-08-04 16:39:55.174,3.00	0.00		22.5		0.0
2025-08-04 16:39:55.224,3.05	0.00		1.2		0.0
2025-08-04 16:39:55.276,3.10	0.00		-0.1		0.0
2025-08-04 16:39:55.325,3.15	0.00		-0.3		0.0
2025-08-04 16:39:55.374,3.20	0.00		-0.3		0.0
2025-08-04 16:39:55.424,3.25	0.00		-0.1		0.0
2025-08-04 16:39:55.473,3.30	0.00		-0.2		0.0
2025-08-04 16:39:55.525,3.35	0.00		-0.6		0.0
2025-08-04 16:39:55.575,3.40	0.00		-0.2		0.0
2025-08-04 16:39:55.625,3.45	0.00		-0.6		0.0
2025-08-04 16:39:55.674,3.50	0.02		115.7		2.8
2025-08-04 16:39:55.723,3.55	0.65		1257.8		815.1
2025-08-04 16:39:55.775,3.60	0.56		1099.0		619.8
2025-08-04 16:39:55.825,3.65	0.56		1083.5		602.4
2025-08-04 16:39:55.874,3.70	0.46		908.5		417.9
2025-08-04 16:39:55.924,3.75	0.34		687.0		236.3
2025-08-04 16:39:55.974,3.80	0.26		528.8		139.6
2025-08-04 16:39:56.025,3.85	0.16		361.1		57.8
2025-08-04 16:39:56.074,3.90	0.11		262.4		29.4
2025-08-04 16:39:56.124,3.95	0.03		115.4		3.7
2025-08-04 16:39:56.174,4.00	0.00		4.8		0.0
2025-08-04 16:39:56.226,4.05	0.00		0.4		0.0
2025-08-04 16:39:56.275,4.10	0.00		-0.1		0.0
2025-08-04 16:39:56.325,4.15	0.00		-0.3		0.0
2025-08-04 16:39:56.374,4.20	0.00		-0.1		0.0
2025-08-04 16:39:56.427,4.25	0.00		-0.1		0.0
2025-08-04 16:39:56.476,4.30	0.00		-0.3		0.0
2025-08-04 16:39:56.525,4.35	0.00		-0.2		0.0
2025-08-04 16:39:56.576,4.40	0.00		-0.2		0.0
2025-08-04 16:39:56.625,4.45	0.37		791.1		294.3
2025-08-04 16:39:56.677,4.50	0.43		863.2		372.9
2025-08-04 16:39:56.726,4.55	0.40		794.7		317.9
2025-08-04 16:39:56.775,4.60	0.44		881.9		391.6
2025-08-04 16:39:56.825,4.65	0.48		925.8		444.4
2025-08-04 16:39:56.874,4.70	0.42		816.3		339.6
2025-08-04 16:39:56.926,4.75	0.36		729.2		262.5
2025-08-04 16:39:56.976,4.80	0.29		592.6		173.0
2025-08-04 16:39:57.025,4.85	0.18		383.5		70.6
2025-08-04 16:39:57.075,4.90	0.10		235.9		23.6
2025-08-04 16:39:57.124,4.95	0.02		89.8		1.4
2025-08-04 16:39:57.176,5.00	0.00		4.8		0.0
2025-08-04 16:39:57.225,5.05	0.00		0.4		0.0
2025-08-04 16:39:57.275,5.10	0.00		0.0		0.0
2025-08-04 16:39:57.324,5.15	0.00		-0.1		0.0
2025-08-04 16:39:57.377,5.20	0.00		-0.1		0.0
2025-08-04 16:39:57.426,5.25	0.00		-0.3		0.0
2025-08-04 16:39:57.476,5.30	0.00		-0.3		0.0
2025-08-04 16:39:57.525,5.35	0.00		-0.1		0.0
2025-08-04 16:39:57.575,5.40	0.00		-0.2		0.0
2025-08-04 16:39:57.627,5.45	0.00		-0.5		0.0
2025-08-04 16:39:57.676,5.50	0.00		-0.7		0.0
2025-08-04 16:39:57.725,5.55	0.01		87.9		1.1
2025-08-04 16:39:57.775,5.60	0.68		1289.9		877.1
2025-08-04 16:39:57.827,5.65	0.62		1205.5		747.4
2025-08-04 16:39:57.877,5.70	0.66		1253.7		822.4
2025-08-04 16:39:57.926,5.75	0.53		1029.5		543.6
2025-08-04 16:39:57.976,5.80	0.42		822.9		348.9
2025-08-04 16:39:58.025,5.85	0.30		601.8		180.5
2025-08-04 16:39:58.077,5.90	0.24		498.2		117.6
2025-08-04 16:39:58.127,5.95	0.19		405.5		77.9
2025-08-04 16:39:58.177,6.00	0.24		493.6		118.5
2025-08-04 16:39:58.225,6.05	0.13		299.9		39.6
2025-08-04 16:39:58.275,6.10	0.00		62.2		0.2
2025-08-04 16:39:58.324,6.15	0.00		4.1		0.0
2025-08-04 16:39:58.376,6.20	0.00		0.5		0.0
2025-08-04 16:39:58.427,6.25	0.00		0.0		0.0
2025-08-04 16:39:58.476,6.30	0.00		0.0		0.0
