Timestamp,Data
2025-08-04 16:47:17.356,INA219 sensor found!
2025-08-04 16:47:17.358,Time(s)	Voltage(V)	Current(mA)	Power(mW)
2025-08-04 16:47:17.360,1.00	0.00		-0.2		0.0
2025-08-04 16:47:17.407,1.05	0.00		-0.5		0.0
2025-08-04 16:47:17.456,1.10	0.00		-0.5		0.0
2025-08-04 16:47:17.506,1.15	0.00		-0.4		0.0
2025-08-04 16:47:17.558,1.20	0.00		-0.7		0.0
2025-08-04 16:47:17.608,1.25	3.33		341.6		1136.8
2025-08-04 16:47:17.658,1.30	3.98		407.7		1624.3
2025-08-04 16:47:17.707,1.35	4.35		440.7		1916.2
2025-08-04 16:47:17.759,1.40	4.02		403.8		1624.9
2025-08-04 16:47:17.808,1.45	3.50		352.2		1231.3
2025-08-04 16:47:17.857,1.50	2.88		293.9		845.3
2025-08-04 16:47:17.908,1.55	1.97		199.6		393.6
2025-08-04 16:47:17.957,1.60	0.98		99.3		97.7
2025-08-04 16:47:18.009,1.65	0.33		35.4		11.8
2025-08-04 16:47:18.058,1.70	0.10		11.8		1.1
2025-08-04 16:47:18.107,1.75	0.02		4.4		0.1
2025-08-04 16:47:18.158,1.80	0.00		1.5		0.0
2025-08-04 16:47:18.206,1.85	0.00		0.5		0.0
2025-08-04 16:47:18.259,1.90	0.00		-0.3		0.0
2025-08-04 16:47:18.308,1.95	0.00		-0.3		0.0
2025-08-04 16:47:18.357,2.00	0.00		-0.3		0.0
2025-08-04 16:47:18.406,2.05	0.00		-0.3		0.0
2025-08-04 16:47:18.456,2.10	0.00		-0.7		0.0
2025-08-04 16:47:18.508,2.15	0.00		-0.3		0.0
2025-08-04 16:47:18.558,2.20	0.12		16.6		2.1
2025-08-04 16:47:18.608,2.25	3.92		403.6		1583.7
2025-08-04 16:47:18.657,2.30	4.17		420.5		1752.6
2025-08-04 16:47:18.707,2.35	4.44		448.1		1989.6
2025-08-04 16:47:18.759,2.40	4.24		430.4		1824.9
2025-08-04 16:47:18.808,2.45	3.61		367.9		1327.4
2025-08-04 16:47:18.858,2.50	3.03		305.1		925.1
2025-08-04 16:47:18.908,2.55	2.08		212.3		441.6
2025-08-04 16:47:18.959,2.60	1.12		114.5		127.8
2025-08-04 16:47:19.009,2.65	0.36		38.1		13.7
2025-08-04 16:47:19.059,2.70	0.11		12.9		1.4
2025-08-04 16:47:19.108,2.75	0.02		4.8		0.1
2025-08-04 16:47:19.160,2.80	0.00		1.5		0.0
2025-08-04 16:47:19.209,2.85	0.00		0.5		0.0
2025-08-04 16:47:19.258,2.90	0.00		0.1		0.0
2025-08-04 16:47:19.308,2.95	0.00		-0.3		0.0
2025-08-04 16:47:19.357,3.00	0.00		-0.2		0.0
2025-08-04 16:47:19.410,3.05	0.00		-0.4		0.0
2025-08-04 16:47:19.460,3.10	0.00		-0.6		0.0
2025-08-04 16:47:19.509,3.15	0.00		-0.6		0.0
2025-08-04 16:47:19.559,3.20	0.00		4.3		0.0
2025-08-04 16:47:19.610,3.25	4.14		419.1		1735.1
2025-08-04 16:47:19.660,3.30	4.03		406.9		1640.6
2025-08-04 16:47:19.709,3.35	3.68		372.8		1373.4
2025-08-04 16:47:19.759,3.40	2.95		299.5		882.9
2025-08-04 16:47:19.811,3.45	2.36		237.0		558.4
2025-08-04 16:47:19.860,3.50	1.69		173.8		293.4
2025-08-04 16:47:19.910,3.55	0.83		83.2		68.9
2025-08-04 16:47:19.960,3.60	0.28		30.3		8.4
2025-08-04 16:47:20.008,3.65	0.08		10.3		0.8
2025-08-04 16:47:20.058,3.70	0.01		3.5		0.0
2025-08-04 16:47:20.110,3.75	0.00		1.1		0.0
2025-08-04 16:47:20.159,3.80	0.00		0.4		0.0
2025-08-04 16:47:20.210,3.85	0.00		-0.1		0.0
2025-08-04 16:47:20.258,3.90	0.00		-0.3		0.0
2025-08-04 16:47:20.311,3.95	0.00		-0.5		0.0
2025-08-04 16:47:20.360,4.00	0.00		-0.5		0.0
2025-08-04 16:47:20.411,4.05	0.00		-0.7		0.0
2025-08-04 16:47:20.460,4.10	0.00		-0.7		0.0
2025-08-04 16:47:20.511,4.15	0.00		-0.4		0.0
2025-08-04 16:47:20.561,4.20	3.57		367.4		1312.4
2025-08-04 16:47:20.610,4.25	3.84		390.3		1500.3
2025-08-04 16:47:20.660,4.30	4.15		415.4		1723.1
2025-08-04 16:47:20.709,4.35	3.66		368.3		1346.5
2025-08-04 16:47:20.761,4.40	2.91		298.1		868.1
2025-08-04 16:47:20.811,4.45	2.23		228.5		510.0
2025-08-04 16:47:20.861,4.50	1.55		152.8		237.1
2025-08-04 16:47:20.910,4.55	0.57		59.8		34.2
2025-08-04 16:47:20.962,4.60	0.18		20.0		3.6
2025-08-04 16:47:21.011,4.65	0.05		7.0		0.3
2025-08-04 16:47:21.060,4.70	0.00		2.5		0.0
2025-08-04 16:47:21.110,4.75	0.00		0.7		0.0
2025-08-04 16:47:21.160,4.80	0.00		0.2		0.0
2025-08-04 16:47:21.212,4.85	0.00		-0.2		0.0
2025-08-04 16:47:21.261,4.90	0.00		-0.1		0.0
2025-08-04 16:47:21.310,4.95	0.00		-0.5		0.0
2025-08-04 16:47:21.359,5.00	0.00		-0.7		0.0
2025-08-04 16:47:21.410,5.05	0.00		-0.6		0.0
2025-08-04 16:47:21.462,5.10	0.00		-0.3		0.0
2025-08-04 16:47:21.511,5.15	1.42		151.4		215.6
2025-08-04 16:47:21.561,5.20	3.95		398.9		1574.9
2025-08-04 16:47:21.610,5.25	4.74		479.7		2275.7
2025-08-04 16:47:21.660,5.30	4.74		479.3		2270.0
2025-08-04 16:47:21.712,5.35	4.06		407.4		1654.0
2025-08-04 16:47:21.761,5.40	2.95		296.7		874.7
2025-08-04 16:47:21.810,5.45	1.92		194.0		372.5
2025-08-04 16:47:21.860,5.50	1.22		124.7		152.1
2025-08-04 16:47:21.909,5.55	0.48		49.2		23.6
2025-08-04 16:47:21.961,5.60	0.14		16.7		2.3
2025-08-04 16:47:22.011,5.65	0.04		5.8		0.2
2025-08-04 16:47:22.060,5.70	0.00		2.1		0.0
2025-08-04 16:47:22.110,5.75	0.00		0.4		0.0
2025-08-04 16:47:22.159,5.80	0.00		0.0		0.0
2025-08-04 16:47:22.211,5.85	0.00		-0.2		0.0
2025-08-04 16:47:22.261,5.90	0.00		-0.2		0.0
2025-08-04 16:47:22.310,5.95	0.00		-0.2		0.0
2025-08-04 16:47:22.361,6.00	0.00		-0.8		0.0
2025-08-04 16:47:22.412,6.05	0.00		-0.7		0.0
2025-08-04 16:47:22.461,6.10	0.00		-0.5		0.0
2025-08-04 16:47:22.510,6.15	1.18		125.8		148.4
2025-08-04 16:47:22.560,6.20	4.30		437.2		1878.2
2025-08-04 16:47:22.610,6.25	4.63		469.3		2171.9
2025-08-04 16:47:22.662,6.30	4.37		442.0		1932.4
2025-08-04 16:47:22.711,6.35	3.78		383.2		1450.0
2025-08-04 16:47:22.760,6.40	3.07		305.4		937.0
2025-08-04 16:47:22.811,6.45	2.22		224.7		497.9
2025-08-04 16:47:22.860,6.50	1.32		131.5		173.6
2025-08-04 16:47:22.912,6.55	0.48		50.4		24.2
2025-08-04 16:47:22.961,6.60	0.14		16.8		2.4
2025-08-04 16:47:23.011,6.65	0.03		6.0		0.2
2025-08-04 16:47:23.061,6.70	0.00		2.0		0.0
2025-08-04 16:47:23.110,6.75	0.00		0.6		0.0
