Timestamp,Data
2025-08-04 16:24:51.345,INA219 sensor found!
2025-08-04 16:24:51.348,Time(s)	Voltage(V)	Current(mA)	Power(mW)
2025-08-04 16:24:51.350,1.00	2.74		559.0		1531.7
2025-08-04 16:24:51.396,1.05	2.69		548.5		1474.4
2025-08-04 16:24:51.447,1.10	2.41		492.0		1186.7
2025-08-04 16:24:51.497,1.15	2.16		441.4		951.7
2025-08-04 16:24:51.547,1.20	1.88		386.2		726.1
2025-08-04 16:24:51.596,1.25	1.56		322.4		504.2
2025-08-04 16:24:51.648,1.30	1.34		273.9		367.0
2025-08-04 16:24:51.698,1.35	1.06		219.0		231.3
2025-08-04 16:24:51.747,1.40	0.77		159.6		123.2
2025-08-04 16:24:51.797,1.45	0.53		112.5		59.4
2025-08-04 16:24:51.846,1.50	0.34		73.7		25.1
2025-08-04 16:24:51.898,1.55	0.21		47.6		9.9
2025-08-04 16:24:51.947,1.60	0.12		30.7		3.8
2025-08-04 16:24:51.998,1.65	0.07		20.1		1.4
2025-08-04 16:24:52.046,1.70	0.03		12.8		0.4
2025-08-04 16:24:52.096,1.75	0.01		8.7		0.1
2025-08-04 16:24:52.148,1.80	0.00		5.5		0.0
2025-08-04 16:24:52.197,1.85	0.00		3.7		0.0
2025-08-04 16:24:52.247,1.90	0.00		2.2		0.0
2025-08-04 16:24:52.296,1.95	0.00		1.6		0.0
2025-08-04 16:24:52.348,2.00	0.00		0.7		0.0
2025-08-04 16:24:52.398,2.05	0.00		0.6		0.0
2025-08-04 16:24:52.448,2.10	0.26		60.7		15.8
2025-08-04 16:24:52.496,2.15	1.69		353.0		597.3
2025-08-04 16:24:52.549,2.20	2.04		419.3		857.0
2025-08-04 16:24:52.598,2.25	2.25		460.8		1035.9
2025-08-04 16:24:52.649,2.30	2.42		495.4		1200.8
2025-08-04 16:24:52.697,2.35	2.34		478.5		1121.6
2025-08-04 16:24:52.747,2.40	2.16		443.8		960.4
2025-08-04 16:24:52.799,2.45	1.96		397.9		778.3
2025-08-04 16:24:52.848,2.50	1.67		342.4		572.5
2025-08-04 16:24:52.898,2.55	1.34		272.9		365.7
2025-08-04 16:24:52.947,2.60	0.87		181.1		157.9
2025-08-04 16:24:53.000,2.65	0.55		114.9		63.0
2025-08-04 16:24:53.049,2.70	0.34		74.1		25.2
2025-08-04 16:24:53.099,2.75	0.21		47.4		9.9
2025-08-04 16:24:53.148,2.80	0.12		30.9		3.8
2025-08-04 16:24:53.200,2.85	0.07		20.2		1.4
2025-08-04 16:24:53.249,2.90	0.04		13.1		0.5
2025-08-04 16:24:53.299,2.95	0.02		8.6		0.1
2025-08-04 16:24:53.348,3.00	0.00		5.6		0.0
2025-08-04 16:24:53.398,3.05	0.00		3.7		0.0
2025-08-04 16:24:53.450,3.10	0.00		2.6		0.0
2025-08-04 16:24:53.500,3.15	0.00		1.2		0.0
2025-08-04 16:24:53.548,3.20	0.00		1.0		0.0
2025-08-04 16:24:53.599,3.25	0.78		165.7		129.2
2025-08-04 16:24:53.649,3.30	1.51		310.6		469.6
2025-08-04 16:24:53.700,3.35	1.71		352.9		604.2
2025-08-04 16:24:53.749,3.40	1.93		397.9		767.2
2025-08-04 16:24:53.799,3.45	2.10		429.3		901.5
2025-08-04 16:24:53.848,3.50	2.20		451.0		992.2
2025-08-04 16:24:53.897,3.55	2.22		455.5		1013.0
2025-08-04 16:24:53.950,3.60	2.10		429.7		904.1
2025-08-04 16:24:53.999,3.65	1.91		389.9		743.9
2025-08-04 16:24:54.049,3.70	1.55		317.4		491.3
2025-08-04 16:24:54.099,3.75	1.04		212.3		219.9
2025-08-04 16:24:54.147,3.80	0.65		137.2		89.5
2025-08-04 16:24:54.200,3.85	0.41		87.4		36.0
2025-08-04 16:24:54.249,3.90	0.25		56.4		14.2
2025-08-04 16:24:54.299,3.95	0.15		36.4		5.5
2025-08-04 16:24:54.348,4.00	0.09		23.5		2.1
2025-08-04 16:24:54.400,4.05	0.05		15.2		0.7
2025-08-04 16:24:54.450,4.10	0.02		10.4		0.2
