Timestamp_ms,Voltage_V,Current_mA,Power_mW,AccX_g,AccY_g,AccZ_g,Roll_deg,Pitch_deg,Yaw_deg
1971,1.48,168.00,282.00,-0.157,0.062,0.764,-11.80,41.17,25.27
1991,3.18,329.10,1072.00,-0.530,-0.122,0.409,-11.80,41.17,25.27
2277,0.37,39.60,14.00,-0.617,-0.054,1.162,-8.36,5.65,29.56
2296,0.23,25.50,6.00,-0.098,-0.120,0.938,-8.36,5.65,29.56
2316,0.14,16.30,4.00,-0.098,-0.120,0.938,-7.52,-13.12,33.70
2336,0.08,10.60,0.00,-0.098,-0.120,0.938,-7.52,-13.12,33.70
2356,0.04,7.20,0.00,-0.098,-0.120,0.938,-7.52,-13.12,33.70
2376,0.02,4.70,0.00,-0.098,-0.120,0.938,-7.52,-13.12,33.70
2396,0.00,2.80,0.00,0.439,-0.070,0.739,-7.52,-13.12,33.70
2416,0.00,2.00,0.00,0.439,-0.070,0.739,-7.61,-18.64,35.91
2436,0.00,1.30,0.00,0.439,-0.070,0.739,-7.61,-18.64,35.91
2456,0.00,0.70,0.00,0.439,-0.070,0.739,-7.61,-18.64,35.91
2476,0.00,0.30,0.00,0.439,-0.070,0.739,-7.61,-18.64,35.91
2496,0.00,0.00,0.00,0.529,0.035,1.254,-7.61,-18.64,35.91
2516,0.00,-0.20,0.00,0.529,0.035,1.254,-7.98,-1.27,31.89
2536,0.00,0.00,0.00,0.529,0.035,1.254,-7.98,-1.27,31.89
2556,0.00,-0.30,0.00,0.529,0.035,1.254,-7.98,-1.27,31.89
2576,0.00,-0.50,0.00,0.529,0.035,1.254,-7.98,-1.27,31.89
2596,0.00,-0.60,0.00,-0.078,-0.118,1.149,-7.98,-1.27,31.89
2616,0.00,-0.30,0.00,-0.078,-0.118,1.149,-12.97,36.84,23.14
2636,0.00,-0.40,0.00,-0.078,-0.118,1.149,-12.97,36.84,23.14
2656,0.02,4.90,0.00,-0.078,-0.118,1.149,-12.97,36.84,23.14
2676,0.90,104.80,112.00,-0.078,-0.118,1.149,-12.97,36.84,23.14
2696,2.30,240.00,586.00,-0.546,-0.191,0.488,-12.97,36.84,23.14
2716,2.72,278.80,766.00,-0.546,-0.191,0.488,-16.63,45.67,16.20
2736,2.92,297.40,862.00,-0.546,-0.191,0.488,-16.63,45.67,16.20
2756,3.15,320.50,1002.00,-0.546,-0.191,0.488,-16.63,45.67,16.20
2776,3.36,346.30,1182.00,-0.546,-0.191,0.488,-16.63,45.67,16.20
2796,3.70,377.20,1418.00,-0.759,-0.111,0.551,-16.63,45.67,16.20
2816,3.83,394.30,1528.00,-0.759,-0.111,0.551,-14.59,36.58,17.70
2836,3.96,405.20,1602.00,-0.759,-0.111,0.551,-14.59,36.58,17.70
2856,4.03,408.90,1654.00,-0.759,-0.111,0.551,-14.59,36.58,17.70
2876,4.02,412.30,1662.00,-0.759,-0.111,0.551,-14.59,36.58,17.70
2896,3.70,375.90,1386.00,-0.807,-0.106,0.970,-14.59,36.58,17.70
2916,3.18,324.30,1006.00,-0.807,-0.106,0.970,-11.04,16.88,23.83
2936,2.56,260.00,656.00,-0.807,-0.106,0.970,-11.04,16.88,23.83
3195,0.00,1.00,0.00,0.587,-0.005,1.109,-9.26,-18.74,33.24
3214,0.00,0.70,0.00,0.587,-0.005,1.109,-9.06,-7.75,30.16
3234,0.00,0.50,0.00,0.587,-0.005,1.109,-9.06,-7.75,30.16
3254,0.00,-0.10,0.00,0.587,-0.005,1.109,-9.06,-7.75,30.16
3274,0.00,0.00,0.00,0.587,-0.005,1.109,-9.06,-7.75,30.16
3294,0.00,-0.20,0.00,0.001,-0.008,1.113,-9.06,-7.75,30.16
3314,0.00,-0.30,0.00,0.001,-0.008,1.113,-12.97,30.06,21.25
3334,0.00,0.00,0.00,0.001,-0.008,1.113,-12.97,30.06,21.25
3354,0.00,-0.20,0.00,0.001,-0.008,1.113,-12.97,30.06,21.25
3374,0.00,1.20,0.00,0.001,-0.008,1.113,-12.97,30.06,21.25
3394,0.79,95.30,92.00,-0.417,-0.092,0.491,-12.97,30.06,21.25
3414,2.34,245.90,638.00,-0.417,-0.092,0.491,-18.59,46.61,12.01
3434,3.17,321.10,1010.00,-0.417,-0.092,0.491,-18.59,46.61,12.01
3454,3.36,343.50,1164.00,-0.417,-0.092,0.491,-18.59,46.61,12.01
3474,3.70,378.20,1410.00,-0.417,-0.092,0.491,-18.59,46.61,12.01
3494,3.87,394.00,1530.00,-0.899,-0.077,0.364,-18.59,46.61,12.01
3514,4.32,438.70,1926.00,-0.899,-0.077,0.364,-17.42,40.71,12.05
3534,4.54,461.10,2126.00,-0.899,-0.077,0.364,-17.42,40.71,12.05
3554,4.59,470.40,2166.00,-0.899,-0.077,0.364,-17.42,40.71,12.05
3574,4.51,459.40,2054.00,-0.899,-0.077,0.364,-17.42,40.71,12.05
3594,4.16,423.30,1746.00,-0.858,-0.113,1.020,-17.42,40.71,12.05
3614,3.59,359.30,1262.00,-0.858,-0.113,1.020,-12.71,20.93,20.28
3634,2.74,278.70,720.00,-0.858,-0.113,1.020,-12.71,20.93,20.28
3654,1.84,183.00,322.00,-0.858,-0.113,1.020,-12.71,20.93,20.28
3674,1.18,117.70,132.00,-0.858,-0.113,1.020,-12.71,20.93,20.28
3694,0.73,75.80,52.00,-0.193,-0.046,0.942,-12.71,20.93,20.28
3714,0.46,47.80,20.00,-0.193,-0.046,0.942,-10.37,-9.68,27.52
3734,0.28,31.00,10.00,-0.193,-0.046,0.942,-10.37,-9.68,27.52
3754,0.18,20.30,4.00,-0.193,-0.046,0.942,-10.37,-9.68,27.52
3774,0.11,12.90,0.00,-0.193,-0.046,0.942,-10.37,-9.68,27.52
3794,0.06,8.90,0.00,0.390,-0.021,0.804,-10.37,-9.68,27.52
3814,0.03,5.60,0.00,0.390,-0.021,0.804,-10.43,-18.54,30.76
3834,0.01,3.40,0.00,0.390,-0.021,0.804,-10.43,-18.54,30.76
3854,0.00,2.50,0.00,0.390,-0.021,0.804,-10.43,-18.54,30.76
4090,0.28,31.90,10.00,-0.373,0.084,0.733,-12.71,25.19,19.46
4109,1.24,130.30,164.00,-0.373,0.084,0.733,-18.93,45.51,9.85
4129,2.19,224.00,504.00,-0.373,0.084,0.733,-18.93,45.51,9.85
4149,2.44,247.60,602.00,-0.373,0.084,0.733,-18.93,45.51,9.85
4169,2.68,276.60,754.00,-0.373,0.084,0.733,-18.93,45.51,9.85
4189,2.96,302.00,918.00,-0.855,0.005,0.247,-18.93,45.51,9.85
4209,3.43,355.30,1236.00,-0.855,0.005,0.247,-19.84,45.11,7.31
4229,4.02,409.30,1674.00,-0.855,0.005,0.247,-19.84,45.11,7.31
4249,4.34,443.70,1936.00,-0.855,0.005,0.247,-19.84,45.11,7.31
4269,4.55,463.90,2110.00,-0.855,0.005,0.247,-19.84,45.11,7.31
4289,4.57,465.70,2114.00,-1.017,-0.040,0.623,-19.84,45.11,7.31
4309,4.39,441.60,1914.00,-1.017,-0.040,0.623,-15.30,31.49,15.09
4329,3.90,392.60,1510.00,-1.017,-0.040,0.623,-15.30,31.49,15.09
4349,3.30,335.40,1082.00,-1.017,-0.040,0.623,-15.30,31.49,15.09
4369,2.55,258.10,648.00,-1.017,-0.040,0.623,-15.30,31.49,15.09
4389,1.77,180.10,312.00,-0.464,-0.029,1.126,-15.30,31.49,15.09
4409,1.17,120.20,132.00,-0.464,-0.029,1.126,-11.44,1.58,23.68
4429,0.74,75.30,52.00,-0.464,-0.029,1.126,-11.44,1.58,23.68
4449,0.46,48.50,20.00,-0.464,-0.029,1.126,-11.44,1.58,23.68
4469,0.29,31.70,10.00,-0.464,-0.029,1.126,-11.44,1.58,23.68
4489,0.18,20.20,4.00,0.125,-0.100,0.929,-11.44,1.58,23.68
4509,0.11,13.10,0.00,0.125,-0.100,0.929,-10.94,-14.47,28.84
4529,0.06,8.70,0.00,0.125,-0.100,0.929,-10.94,-14.47,28.84
4549,0.03,5.80,0.00,0.125,-0.100,0.929,-10.94,-14.47,28.84
4569,0.01,4.00,0.00,0.125,-0.100,0.929,-10.94,-14.47,28.84
4589,0.00,2.40,0.00,0.443,-0.111,0.830,-10.94,-14.47,28.84
4609,0.00,1.70,0.00,0.443,-0.111,0.830,-10.77,-17.23,30.47
4629,0.00,1.10,0.00,0.443,-0.111,0.830,-10.77,-17.23,30.47
4649,0.00,0.50,0.00,0.443,-0.111,0.830,-10.77,-17.23,30.47
4669,0.00,0.20,0.00,0.443,-0.111,0.830,-10.77,-17.23,30.47
4689,0.00,0.20,0.00,0.473,-0.029,1.335,-10.77,-17.23,30.47
4709,0.00,0.10,0.00,0.473,-0.029,1.335,-10.90,2.31,25.26
4729,0.00,-0.30,0.00,0.473,-0.029,1.335,-10.90,2.31,25.26
4749,0.00,-0.50,0.00,0.473,-0.029,1.335,-10.90,2.31,25.26
4954,3.96,404.90,1608.00,-0.500,-0.176,0.439,-19.48,44.44,8.35
4974,4.23,432.00,1838.00,-0.500,-0.176,0.439,-19.48,44.44,8.35
4994,4.20,426.00,1790.00,-0.883,-0.063,0.609,-19.48,44.44,8.35
5014,4.20,427.40,1786.00,-0.883,-0.063,0.609,-16.29,32.66,12.22
5034,4.07,414.30,1704.00,-0.883,-0.063,0.609,-16.29,32.66,12.22
5054,3.78,383.00,1436.00,-0.883,-0.063,0.609,-16.29,32.66,12.22
5074,3.29,334.80,1092.00,-0.883,-0.063,0.609,-16.29,32.66,12.22
5094,2.66,269.60,676.00,-0.701,-0.119,1.075,-16.29,32.66,12.22
5114,1.92,190.30,348.00,-0.701,-0.119,1.075,-12.33,8.43,20.51
5134,1.20,123.00,138.00,-0.701,-0.119,1.075,-12.33,8.43,20.51
5154,0.76,78.80,56.00,-0.701,-0.119,1.075,-12.33,8.43,20.51
5174,0.48,49.80,22.00,-0.701,-0.119,1.075,-12.33,8.43,20.51
5194,0.30,32.30,10.00,-0.063,-0.113,0.949,-12.33,8.43,20.51
5214,0.18,20.60,4.00,-0.063,-0.113,0.949,-11.33,-14.15,27.12
5234,0.11,13.50,0.00,-0.063,-0.113,0.949,-11.33,-14.15,27.12
5254,0.06,8.90,0.00,-0.063,-0.113,0.949,-11.33,-14.15,27.12
5274,0.03,5.70,0.00,-0.063,-0.113,0.949,-11.33,-14.15,27.12
5294,0.01,3.90,0.00,0.379,-0.011,0.829,-11.33,-14.15,27.12
5314,0.00,2.50,0.00,0.379,-0.011,0.829,-11.35,-19.82,29.54
5334,0.00,1.50,0.00,0.379,-0.011,0.829,-11.35,-19.82,29.54
5354,0.00,0.90,0.00,0.379,-0.011,0.829,-11.35,-19.82,29.54
5374,0.00,0.50,0.00,0.379,-0.011,0.829,-11.35,-19.82,29.54
5394,0.00,0.40,0.00,0.507,-0.023,1.132,-11.35,-19.82,29.54
5414,0.00,0.20,0.00,0.507,-0.023,1.132,-11.05,-8.82,26.07
5434,0.00,0.00,0.00,0.507,-0.023,1.132,-11.05,-8.82,26.07
5454,0.00,-0.10,0.00,0.507,-0.023,1.132,-11.05,-8.82,26.07
5474,0.00,-0.20,0.00,0.507,-0.023,1.132,-11.05,-8.82,26.07
5494,0.00,-0.10,0.00,0.166,-0.125,1.351,-11.05,-8.82,26.07
5514,0.00,-0.60,0.00,0.166,-0.125,1.351,-13.83,23.47,16.24
5534,0.00,-0.50,0.00,0.166,-0.125,1.351,-13.83,23.47,16.24
5554,0.00,-0.30,0.00,0.166,-0.125,1.351,-13.83,23.47,16.24
5574,0.00,-0.60,0.00,0.166,-0.125,1.351,-13.83,23.47,16.24
5594,0.06,9.70,0.00,-0.394,0.036,0.804,-13.83,23.47,16.24
5614,1.17,129.70,164.00,-0.394,0.036,0.804,-20.06,43.75,6.01
5858,3.64,368.70,1320.00,-0.959,-0.079,0.607,-17.22,33.29,8.62
5878,3.11,316.60,940.00,-0.959,-0.079,0.607,-17.22,33.29,8.62
5898,2.43,242.80,566.00,-0.643,-0.087,1.083,-17.22,33.29,8.62
5918,1.64,167.20,268.00,-0.643,-0.087,1.083,-13.21,9.55,17.50
5938,1.04,107.30,104.00,-0.643,-0.087,1.083,-13.21,9.55,17.50
5958,0.66,67.30,42.00,-0.643,-0.087,1.083,-13.21,9.55,17.50
5978,0.41,43.70,16.00,-0.643,-0.087,1.083,-13.21,9.55,17.50
5998,0.26,28.10,6.00,-0.014,-0.104,0.910,-13.21,9.55,17.50
6018,0.16,17.90,4.00,-0.014,-0.104,0.910,-12.23,-12.60,24.47
6038,0.09,11.50,0.00,-0.014,-0.104,0.910,-12.23,-12.60,24.47
6058,0.05,7.70,0.00,-0.014,-0.104,0.910,-12.23,-12.60,24.47
6078,0.02,5.20,0.00,0.414,-0.062,0.865,-12.23,-12.60,24.47
6098,0.00,3.40,0.00,0.414,-0.062,0.865,-12.23,-12.60,24.47
6118,0.00,2.20,0.00,0.414,-0.062,0.865,-12.26,-18.35,27.47
6138,0.00,1.40,0.00,0.414,-0.062,0.865,-12.26,-18.35,27.47
6158,0.00,0.60,0.00,0.414,-0.062,0.865,-12.26,-18.35,27.47
6178,0.00,0.60,0.00,0.574,-0.028,1.247,-12.26,-18.35,27.47
6198,0.00,0.10,0.00,0.574,-0.028,1.247,-12.26,-18.35,27.47
6218,0.00,0.20,0.00,0.574,-0.028,1.247,-11.95,-7.27,24.04
6238,0.00,0.20,0.00,0.574,-0.028,1.247,-11.95,-7.27,24.04
6258,0.00,-0.10,0.00,0.574,-0.028,1.247,-11.95,-7.27,24.04
6278,0.00,-0.10,0.00,0.057,-0.078,1.183,-11.95,-7.27,24.04
6298,0.00,-0.30,0.00,0.057,-0.078,1.183,-11.95,-7.27,24.04
6318,0.00,-0.30,0.00,0.057,-0.078,1.183,-15.72,28.38,13.22
6338,0.00,-0.30,0.00,0.057,-0.078,1.183,-15.72,28.38,13.22
6358,0.00,-0.50,0.00,0.057,-0.078,1.183,-15.72,28.38,13.22
6378,0.16,21.60,6.00,-0.364,0.017,0.605,-15.72,28.38,13.22
6398,1.15,133.30,176.00,-0.364,0.017,0.605,-15.72,28.38,13.22
6418,2.74,282.80,792.00,-0.364,0.017,0.605,-22.45,46.54,2.19
6438,3.18,326.10,1042.00,-0.364,0.017,0.605,-22.45,46.54,2.19
6458,3.14,323.10,1022.00,-0.364,0.017,0.605,-22.45,46.54,2.19
6478,3.42,350.00,1202.00,-0.825,-0.037,0.294,-22.45,46.54,2.19
6498,3.70,380.10,1418.00,-0.825,-0.037,0.294,-22.45,46.54,2.19
6518,3.99,407.10,1636.00,-0.825,-0.037,0.294,-21.70,43.10,1.43
6727,0.57,59.60,32.00,-0.386,-0.079,1.083,-13.19,1.57,19.28
6747,0.36,38.60,14.00,-0.386,-0.079,1.083,-13.19,1.57,19.28
6767,0.22,24.30,6.00,-0.386,-0.079,1.083,-13.19,1.57,19.28
6787,0.13,16.20,4.00,0.159,-0.086,0.905,-13.19,1.57,19.28
6807,0.08,10.70,0.00,0.159,-0.086,0.905,-12.82,-13.99,24.69
6827,0.04,6.90,0.00,0.159,-0.086,0.905,-12.82,-13.99,24.69
6847,0.02,4.40,0.00,0.159,-0.086,0.905,-12.82,-13.99,24.69
6867,0.00,3.00,0.00,0.159,-0.086,0.905,-12.82,-13.99,24.69
6887,0.00,2.00,0.00,0.393,-0.071,0.842,-12.82,-13.99,24.69
6907,0.00,1.10,0.00,0.393,-0.071,0.842,-12.49,-15.10,25.86
6927,0.00,0.70,0.00,0.393,-0.071,0.842,-12.49,-15.10,25.86
6947,0.00,0.50,0.00,0.393,-0.071,0.842,-12.49,-15.10,25.86
6967,0.00,0.20,0.00,0.393,-0.071,0.842,-12.49,-15.10,25.86
6987,0.00,0.00,0.00,0.466,-0.054,1.354,-12.49,-15.10,25.86
7007,0.00,-0.10,0.00,0.466,-0.054,1.354,-12.38,1.90,20.95
7027,0.00,0.00,0.00,0.466,-0.054,1.354,-12.38,1.90,20.95
7047,0.00,-0.50,0.00,0.466,-0.054,1.354,-12.38,1.90,20.95
7067,0.00,-0.20,0.00,0.466,-0.054,1.354,-12.38,1.90,20.95
7087,0.00,-0.20,0.00,-0.047,-0.032,1.129,-12.38,1.90,20.95
7107,0.00,-0.50,0.00,-0.047,-0.032,1.129,-16.95,33.69,10.59
7127,0.00,-0.30,0.00,-0.047,-0.032,1.129,-16.95,33.69,10.59
7147,0.20,26.50,6.00,-0.047,-0.032,1.129,-16.95,33.69,10.59
7167,1.14,129.90,168.00,-0.047,-0.032,1.129,-16.95,33.69,10.59
7187,2.28,234.90,550.00,-0.450,-0.094,0.460,-16.95,33.69,10.59
7207,2.80,289.50,820.00,-0.450,-0.094,0.460,-20.98,44.04,3.33
7227,3.02,310.50,950.00,-0.450,-0.094,0.460,-20.98,44.04,3.33
7247,3.25,333.00,1082.00,-0.450,-0.094,0.460,-20.98,44.04,3.33
7267,3.57,369.40,1344.00,-0.450,-0.094,0.460,-20.98,44.04,3.33
7287,3.83,391.20,1494.00,-0.922,-0.032,0.423,-20.98,44.04,3.33
7307,4.08,415.20,1708.00,-0.922,-0.032,0.423,-19.22,38.46,5.39
7327,4.08,419.00,1718.00,-0.922,-0.032,0.423,-19.22,38.46,5.39
7347,4.03,411.00,1664.00,-0.922,-0.032,0.423,-19.22,38.46,5.39
7367,3.70,374.70,1374.00,-0.922,-0.032,0.423,-19.22,38.46,5.39
7387,3.28,333.70,1084.00,-0.810,-0.117,1.035,-19.22,38.46,5.39
7650,0.00,1.90,0.00,0.264,0.049,0.904,-12.57,-17.34,27.50
7669,0.00,0.90,0.00,0.264,0.049,0.904,-12.57,-17.34,27.50
7689,0.00,0.80,0.00,0.548,-0.021,0.833,-12.57,-17.34,27.50
7709,0.00,0.40,0.00,0.548,-0.021,0.833,-12.19,-16.45,27.81
7729,0.00,0.00,0.00,0.548,-0.021,0.833,-12.19,-16.45,27.81
7749,0.00,-0.10,0.00,0.548,-0.021,0.833,-12.19,-16.45,27.81
7769,0.00,0.00,0.00,0.548,-0.021,0.833,-12.19,-16.45,27.81
7789,0.00,-0.10,0.00,0.181,-0.112,1.436,-12.19,-16.45,27.81
7809,0.00,-0.10,0.00,0.181,-0.112,1.436,-13.03,12.65,20.19
7829,0.00,-0.50,0.00,0.181,-0.112,1.436,-13.03,12.65,20.19
7849,0.00,-0.40,0.00,0.181,-0.112,1.436,-13.03,12.65,20.19
7869,0.00,-0.60,0.00,0.181,-0.112,1.436,-13.03,12.65,20.19
7889,0.00,-0.30,0.00,-0.059,-0.035,0.770,-13.03,12.65,20.19
7909,0.04,9.60,4.00,-0.059,-0.035,0.770,-19.18,41.07,9.10
7929,1.00,106.20,124.00,-0.059,-0.035,0.770,-19.18,41.07,9.10
7949,2.20,236.40,558.00,-0.059,-0.035,0.770,-19.18,41.07,9.10
7969,2.93,299.00,862.00,-0.059,-0.035,0.770,-19.18,41.07,9.10
7989,3.14,320.50,1006.00,-0.659,-0.130,0.482,-19.18,41.07,9.10
8009,3.44,352.20,1222.00,-0.659,-0.130,0.482,-20.40,42.08,5.15
8029,3.76,384.90,1498.00,-0.659,-0.130,0.482,-20.40,42.08,5.15
8049,4.20,428.10,1806.00,-0.659,-0.130,0.482,-20.40,42.08,5.15
8069,4.37,443.40,1926.00,-0.659,-0.130,0.482,-20.40,42.08,5.15
8089,4.45,452.30,2006.00,-1.034,-0.112,0.593,-20.40,42.08,5.15
8109,4.30,434.10,1844.00,-1.034,-0.112,0.593,-17.40,33.03,9.72
8129,3.96,401.10,1572.00,-1.034,-0.112,0.593,-17.40,33.03,9.72
8149,3.52,358.10,1210.00,-1.034,-0.112,0.593,-17.40,33.03,9.72
8169,2.95,299.20,872.00,-1.034,-0.112,0.593,-17.40,33.03,9.72
8189,2.20,222.50,468.00,-0.573,-0.072,1.096,-17.40,33.03,9.72
8209,1.47,146.90,206.00,-0.573,-0.072,1.096,-13.16,7.62,18.84
8229,0.93,94.10,86.00,-0.573,-0.072,1.096,-13.16,7.62,18.84
8249,0.58,60.60,32.00,-0.573,-0.072,1.096,-13.16,7.62,18.84
8269,0.36,38.50,14.00,-0.573,-0.072,1.096,-13.16,7.62,18.84
8289,0.22,25.20,6.00,-0.096,-0.068,0.967,-13.16,7.62,18.84
8309,0.14,16.40,4.00,-0.096,-0.068,0.967,-12.31,-14.28,25.65
8549,0.00,-0.40,0.00,0.498,-0.016,1.357,-11.63,-5.89,24.04
8569,0.00,-0.10,0.00,0.498,-0.016,1.357,-11.63,-5.89,24.04
8589,0.00,-0.40,0.00,0.057,-0.063,1.155,-11.63,-5.89,24.04
8609,0.00,-0.20,0.00,0.057,-0.063,1.155,-15.16,29.17,13.67
8629,0.00,-0.70,0.00,0.057,-0.063,1.155,-15.16,29.17,13.67
8649,0.00,-0.50,0.00,0.057,-0.063,1.155,-15.16,29.17,13.67
8669,0.24,34.90,14.00,0.057,-0.063,1.155,-15.16,29.17,13.67
8689,1.36,143.60,220.00,-0.392,0.068,0.533,-15.16,29.17,13.67
8709,2.60,269.00,750.00,-0.392,0.068,0.533,-22.19,47.75,3.05
8729,2.99,308.50,934.00,-0.392,0.068,0.533,-22.19,47.75,3.05
8749,3.02,310.10,970.00,-0.392,0.068,0.533,-22.19,47.75,3.05
8769,3.47,355.80,1238.00,-0.392,0.068,0.533,-22.19,47.75,3.05
8789,3.78,385.00,1454.00,-0.919,0.014,0.179,-22.19,47.75,3.05
8809,4.01,410.00,1674.00,-0.919,0.014,0.179,-21.56,44.55,2.28
8829,4.12,417.70,1718.00,-0.919,0.014,0.179,-21.56,44.55,2.28
8849,4.06,416.10,1700.00,-0.919,0.014,0.179,-21.56,44.55,2.28
8869,4.04,410.20,1648.00,-0.964,-0.055,0.767,-21.56,44.55,2.28
8889,3.90,394.80,1528.00,-0.964,-0.055,0.767,-21.56,44.55,2.28
8909,3.43,347.40,1144.00,-0.964,-0.055,0.767,-15.80,26.12,11.87
