Timestamp_ms,Voltage_V,Current_mA,Power_mW,AccX_g,AccY_g,AccZ_g,Roll_deg,Pitch_deg,Yaw_deg

Setup complete. Logging is active.
Commands: start, stop, dump, erase
360,0.00,-0.70,0.00,0.134,-0.047,0.987,-3.28,-2.63,23.40
379,0.00,-0.60,0.00,0.134,-0.047,0.987,-3.28,-2.63,23.40
399,0.00,-0.80,0.00,0.134,-0.047,0.987,-3.28,-2.63,23.40
419,0.00,-0.70,0.00,-0.098,-0.128,1.003,-3.28,-2.63,23.40
439,0.00,-0.80,0.00,-0.098,-0.128,1.003,-3.28,-2.63,23.40
459,0.00,-0.80,0.00,-0.098,-0.128,1.003,-3.25,-2.63,22.96
479,0.00,-0.80,0.00,-0.098,-0.128,1.003,-3.25,-2.63,22.96
499,0.00,-0.90,0.00,-0.098,-0.128,1.003,-3.25,-2.63,22.96
519,0.00,-0.80,0.00,0.064,-0.025,1.003,-3.25,-2.63,22.96
539,0.00,-0.80,0.00,0.064,-0.025,1.003,-3.25,-2.63,22.96
559,0.00,-0.60,0.00,0.064,-0.025,1.003,-3.30,-2.63,23.55
579,0.00,-0.90,0.00,0.064,-0.025,1.003,-3.30,-2.63,23.55
599,0.00,-0.60,0.00,0.064,-0.025,1.003,-3.30,-2.63,23.55
619,0.00,-0.80,0.00,0.280,0.069,0.977,-3.30,-2.63,23.55
639,0.00,-0.90,0.00,0.280,0.069,0.977,-3.30,-2.63,23.55
659,0.00,-0.80,0.00,0.280,0.069,0.977,-3.37,-2.09,23.01
679,0.00,-0.90,0.00,0.280,0.069,0.977,-3.37,-2.09,23.01
699,0.00,-0.80,0.00,0.280,0.069,0.977,-3.37,-2.09,23.01
719,0.00,-0.80,0.00,0.111,-0.098,1.002,-3.37,-2.09,23.01
739,0.00,-0.70,0.00,0.111,-0.098,1.002,-3.37,-2.09,23.01
759,0.00,-0.80,0.00,0.111,-0.098,1.002,-3.52,6.46,22.34
779,0.00,-0.80,0.00,0.111,-0.098,1.002,-3.52,6.46,22.34
799,0.09,14.50,4.00,0.111,-0.098,1.002,-3.52,6.46,22.34
819,0.58,62.10,42.00,-0.427,-0.189,0.812,-3.52,6.46,22.34
839,0.99,101.30,98.00,-0.427,-0.189,0.812,-3.52,6.46,22.34
859,1.23,124.50,150.00,-0.427,-0.189,0.812,-3.86,14.32,22.30
879,1.33,140.00,200.00,-0.427,-0.189,0.812,-3.86,14.32,22.30
899,1.37,138.10,184.00,-0.427,-0.189,0.812,-3.86,14.32,22.30
919,1.18,120.10,138.00,-0.600,-0.182,1.010,-3.86,14.32,22.30
939,0.87,89.70,72.00,-0.600,-0.182,1.010,-3.86,14.32,22.30
959,0.54,56.20,30.00,-0.600,-0.182,1.010,-3.56,6.77,23.90
979,0.33,35.60,10.00,-0.600,-0.182,1.010,-3.56,6.77,23.90
999,0.20,22.80,4.00,-0.600,-0.182,1.010,-3.56,6.77,23.90
1019,0.12,14.30,4.00,-0.176,-0.036,0.960,-3.56,6.77,23.90
1039,0.06,9.20,0.00,-0.176,-0.036,0.960,-3.56,6.77,23.90
1059,0.04,5.50,0.00,-0.176,-0.036,0.960,-3.15,-8.55,25.99
1317,0.00,-0.70,0.00,-0.061,0.029,0.959,-4.08,-1.55,25.09
1336,0.00,-0.80,0.00,-0.061,0.029,0.959,-4.08,-1.55,25.09
1356,0.00,-0.60,0.00,-0.061,0.029,0.959,-7.04,27.60,20.87
1376,0.00,-0.80,0.00,-0.061,0.029,0.959,-7.04,27.60,20.87
1396,0.32,38.90,14.00,-0.061,0.029,0.959,-7.04,27.60,20.87
1416,1.08,112.00,122.00,-0.416,-0.001,0.783,-7.04,27.60,20.87
1436,1.52,163.30,266.00,-0.416,-0.001,0.783,-7.04,27.60,20.87
1456,1.96,208.30,430.00,-0.416,-0.001,0.783,-8.20,34.28,17.32
1476,2.30,233.20,540.00,-0.416,-0.001,0.783,-8.20,34.28,17.32
1496,2.42,245.20,594.00,-0.416,-0.001,0.783,-8.20,34.28,17.32
1516,2.61,268.10,708.00,-0.633,-0.071,0.682,-8.20,34.28,17.32
1536,2.65,272.60,718.00,-0.633,-0.071,0.682,-8.20,34.28,17.32
1556,2.68,269.30,712.00,-0.633,-0.071,0.682,-7.58,28.58,16.30
1576,2.62,268.70,708.00,-0.633,-0.071,0.682,-7.58,28.58,16.30
1596,2.46,252.10,632.00,-0.633,-0.071,0.682,-7.58,28.58,16.30
1616,2.24,223.40,484.00,-0.584,-0.062,0.999,-7.58,28.58,16.30
1636,1.91,195.40,370.00,-0.584,-0.062,0.999,-7.58,28.58,16.30
1656,1.53,152.60,222.00,-0.584,-0.062,0.999,-6.15,13.74,19.29
1676,1.14,114.00,124.00,-0.584,-0.062,0.999,-6.15,13.74,19.29
1696,0.72,74.40,50.00,-0.584,-0.062,0.999,-6.15,13.74,19.29
1716,0.45,46.80,20.00,-0.257,-0.018,1.017,-6.15,13.74,19.29
1736,0.28,30.10,6.00,-0.257,-0.018,1.017,-6.15,13.74,19.29
1756,0.17,19.40,4.00,-0.257,-0.018,1.017,-5.30,-3.38,22.60
1776,0.10,12.40,0.00,-0.257,-0.018,1.017,-5.30,-3.38,22.60
1796,0.06,8.30,0.00,-0.257,-0.018,1.017,-5.30,-3.38,22.60
1816,0.03,5.40,0.00,0.217,-0.149,0.848,-5.30,-3.38,22.60
1836,0.01,3.30,0.00,0.217,-0.149,0.848,-5.30,-3.38,22.60
1856,0.00,2.00,0.00,0.217,-0.149,0.848,-5.65,-12.78,25.18
1876,0.00,1.10,0.00,0.217,-0.149,0.848,-5.65,-12.78,25.18
1896,0.00,0.80,0.00,0.217,-0.149,0.848,-5.65,-12.78,25.18
1916,0.00,0.20,0.00,0.506,0.026,1.043,-5.65,-12.78,25.18
1936,0.00,-0.10,0.00,0.506,0.026,1.043,-5.65,-12.78,25.18
