Timestamp_ms,Voltage_V,Current_mA,Power_mW,AccX_g,AccY_g,AccZ_g,Roll_deg,Pitch_deg,Yaw_deg

Setup complete. Logging is active.
Commands: start, stop, dump, erase
376,0.00,-0.70,0.00,-0.024,-0.069,1.001,-3.47,0.14,39.24
395,0.00,-1.00,0.00,-0.024,-0.069,1.001,-3.47,0.14,39.24
415,0.00,-0.90,0.00,-0.024,-0.069,1.001,-3.47,0.14,39.24
435,0.00,-0.70,0.00,-0.058,-0.067,1.001,-3.47,0.14,39.24
455,0.00,-0.80,0.00,-0.058,-0.067,1.001,-3.46,0.25,39.26
475,0.00,-0.70,0.00,-0.058,-0.067,1.001,-3.46,0.25,39.26
495,0.00,-1.00,0.00,-0.058,-0.067,1.001,-3.46,0.25,39.26
515,0.00,-1.00,0.00,-0.058,-0.067,1.001,-3.46,0.25,39.26
535,0.00,-0.80,0.00,0.026,-0.050,1.007,-3.46,0.25,39.26
555,0.00,-0.70,0.00,0.026,-0.050,1.007,-3.41,-0.99,39.28
575,0.00,-0.60,0.00,0.026,-0.050,1.007,-3.41,-0.99,39.28
595,0.00,-0.80,0.00,0.026,-0.050,1.007,-3.41,-0.99,39.28
615,0.00,-0.50,0.00,0.026,-0.050,1.007,-3.41,-0.99,39.28
635,0.00,-0.70,0.00,0.048,-0.051,1.000,-3.41,-0.99,39.28
655,0.00,-0.60,0.00,0.048,-0.051,1.000,-3.33,-2.42,39.25
675,0.00,-0.80,0.00,0.048,-0.051,1.000,-3.33,-2.42,39.25
695,0.00,-0.60,0.00,0.048,-0.051,1.000,-3.33,-2.42,39.25
715,0.00,-1.00,0.00,0.048,-0.051,1.000,-3.33,-2.42,39.25
735,0.00,-0.90,0.00,0.090,-0.136,1.024,-3.33,-2.42,39.25
755,0.00,-0.60,0.00,0.090,-0.136,1.024,-3.27,-3.59,38.98
775,0.00,-0.60,0.00,0.090,-0.136,1.024,-3.27,-3.59,38.98
795,0.00,-0.70,0.00,0.090,-0.136,1.024,-3.27,-3.59,38.98
815,0.00,-0.90,0.00,0.090,-0.136,1.024,-3.27,-3.59,38.98
835,0.00,-0.80,0.00,-0.107,-0.118,1.029,-3.27,-3.59,38.98
855,0.00,-0.70,0.00,-0.107,-0.118,1.029,-3.08,-5.69,38.63
875,0.00,-0.90,0.00,-0.107,-0.118,1.029,-3.08,-5.69,38.63
895,0.00,-0.80,0.00,-0.107,-0.118,1.029,-3.08,-5.69,38.63
915,0.00,-0.90,0.00,-0.107,-0.118,1.029,-3.08,-5.69,38.63
935,0.00,-0.70,0.00,0.380,-0.007,0.854,-3.08,-5.69,38.63
955,0.00,-1.00,0.00,0.380,-0.007,0.854,-2.82,-12.35,38.50
975,0.00,-0.50,0.00,0.380,-0.007,0.854,-2.82,-12.35,38.50
995,0.00,-0.80,0.00,0.380,-0.007,0.854,-2.82,-12.35,38.50
1015,0.00,-1.20,0.00,0.380,-0.007,0.854,-2.82,-12.35,38.50
1035,0.00,-0.60,0.00,0.647,-0.007,1.033,-2.82,-12.35,38.50
1055,0.00,-0.60,0.00,0.647,-0.007,1.033,-3.17,-3.88,37.17
1075,0.00,-1.00,0.00,0.647,-0.007,1.033,-3.17,-3.88,37.17
1334,0.98,99.90,86.00,-0.593,-0.168,1.075,-6.12,24.79,31.59
1353,0.48,49.90,20.00,-0.593,-0.168,1.075,-4.69,3.93,33.66
1373,0.18,19.60,4.00,-0.593,-0.168,1.075,-4.69,3.93,33.66
1393,0.06,8.00,0.00,-0.593,-0.168,1.075,-4.69,3.93,33.66
1413,0.01,3.40,0.00,-0.593,-0.168,1.075,-4.69,3.93,33.66
1433,0.00,1.30,0.00,-0.053,-0.103,0.854,-4.69,3.93,33.66
1453,0.00,0.20,0.00,-0.053,-0.103,0.854,-4.10,-11.61,35.65
1473,0.00,-0.20,0.00,-0.053,-0.103,0.854,-4.10,-11.61,35.65
1493,0.00,-0.20,0.00,-0.053,-0.103,0.854,-4.10,-11.61,35.65
1513,0.00,-0.60,0.00,-0.053,-0.103,0.854,-4.10,-11.61,35.65
1533,0.00,-0.30,0.00,0.415,0.016,0.893,-4.10,-11.61,35.65
1553,0.00,-0.40,0.00,0.415,0.016,0.893,-4.10,-13.41,36.22
1573,0.00,-0.80,0.00,0.415,0.016,0.893,-4.10,-13.41,36.22
1593,0.00,-0.70,0.00,0.415,0.016,0.893,-4.10,-13.41,36.22
1613,0.00,-0.80,0.00,0.415,0.016,0.893,-4.10,-13.41,36.22
1633,0.00,-0.70,0.00,0.350,-0.049,1.171,-4.10,-13.41,36.22
1653,0.00,-0.70,0.00,0.350,-0.049,1.171,-4.74,1.12,33.22
1673,0.00,-0.70,0.00,0.350,-0.049,1.171,-4.74,1.12,33.22
1693,0.00,-0.80,0.00,0.350,-0.049,1.171,-4.74,1.12,33.22
1713,0.00,-0.60,0.00,0.350,-0.049,1.171,-4.74,1.12,33.22
1733,0.00,-0.90,0.00,0.017,-0.037,1.072,-4.74,1.12,33.22
1753,0.00,-0.80,0.00,0.017,-0.037,1.072,-6.96,23.79,28.20
1773,0.00,-0.70,0.00,0.017,-0.037,1.072,-6.96,23.79,28.20
1793,0.00,-0.80,0.00,0.017,-0.037,1.072,-6.96,23.79,28.20
1813,0.79,94.00,114.00,0.017,-0.037,1.072,-6.96,23.79,28.20
1833,1.33,163.70,272.00,-0.421,-0.211,0.663,-6.96,23.79,28.20
1853,1.96,197.10,340.00,-0.421,-0.211,0.663,-8.62,31.64,23.77
1873,2.27,251.80,616.00,-0.421,-0.211,0.663,-8.62,31.64,23.77
1893,2.43,289.70,846.00,-0.421,-0.211,0.663,-8.62,31.64,23.77
1913,3.16,326.60,986.00,-0.421,-0.211,0.663,-8.62,31.64,23.77
1933,3.37,319.90,980.00,-0.762,-0.138,0.715,-8.62,31.64,23.77
1953,2.96,294.30,836.00,-0.762,-0.138,0.715,-8.07,24.65,23.63
