Timestamp_ms,Voltage_V,Current_mA,Power_mW,AccX_g,AccY_g,AccZ_g,Roll_deg,Pitch_deg,Yaw_deg

Setup complete. Logging is active.
Commands: start, stop, dump, erase
348,0.00,-0.80,0.00,0.216,-0.044,0.966,-3.13,-5.55,39.52
368,0.00,-0.50,0.00,0.216,-0.044,0.966,-2.91,-11.14,39.76
388,0.00,-0.80,0.00,0.216,-0.044,0.966,-2.91,-11.14,39.76
408,0.00,-0.60,0.00,0.216,-0.044,0.966,-2.91,-11.14,39.76
428,0.00,-0.90,0.00,0.216,-0.044,0.966,-2.91,-11.14,39.76
448,0.00,-1.00,0.00,0.268,-0.048,0.969,-2.91,-11.14,39.76
468,0.00,-0.80,0.00,0.268,-0.048,0.969,-2.82,-12.08,38.59
488,0.00,-0.70,0.00,0.268,-0.048,0.969,-2.82,-12.08,38.59
508,0.00,-0.80,0.00,0.268,-0.048,0.969,-2.82,-12.08,38.59
528,0.00,-0.80,0.00,0.268,-0.048,0.969,-2.82,-12.08,38.59
548,0.00,-0.60,0.00,0.300,-0.088,1.094,-2.82,-12.08,38.59
568,0.00,-0.80,0.00,0.300,-0.088,1.094,-3.35,-1.67,36.46
588,0.00,-1.00,0.00,0.300,-0.088,1.094,-3.35,-1.67,36.46
608,0.00,-0.80,0.00,0.300,-0.088,1.094,-3.35,-1.67,36.46
628,0.00,-0.90,0.00,0.300,-0.088,1.094,-3.35,-1.67,36.46
648,0.00,-1.00,0.00,-0.083,-0.077,0.870,-3.35,-1.67,36.46
668,0.00,-0.80,0.00,-0.083,-0.077,0.870,-4.67,13.77,32.81
688,0.00,-0.80,0.00,-0.083,-0.077,0.870,-4.67,13.77,32.81
708,0.00,-0.70,0.00,-0.083,-0.077,0.870,-4.67,13.77,32.81
728,0.00,-0.80,0.00,-0.083,-0.077,0.870,-4.67,13.77,32.81
748,0.67,72.90,66.00,-0.138,-0.015,0.948,-4.67,13.77,32.81
768,0.92,93.00,82.00,-0.138,-0.015,0.948,-5.04,13.51,30.14
788,0.65,67.70,42.00,-0.138,-0.015,0.948,-5.04,13.51,30.14
808,0.28,31.50,10.00,-0.138,-0.015,0.948,-5.04,13.51,30.14
828,0.14,16.30,4.00,-0.138,-0.015,0.948,-5.04,13.51,30.14
848,0.12,15.20,4.00,-0.267,-0.201,0.923,-5.04,13.51,30.14
868,0.45,50.40,30.00,-0.267,-0.201,0.923,-5.05,13.82,29.56
888,0.74,77.40,56.00,-0.267,-0.201,0.923,-5.05,13.82,29.56
908,1.03,107.30,104.00,-0.267,-0.201,0.923,-5.05,13.82,29.56
928,1.34,131.70,164.00,-0.267,-0.201,0.923,-5.05,13.82,29.56
948,1.42,143.60,204.00,-0.632,-0.057,0.830,-5.05,13.82,29.56
968,1.55,160.10,230.00,-0.632,-0.057,0.830,-5.14,14.22,29.55
988,1.28,124.10,144.00,-0.632,-0.057,0.830,-5.14,14.22,29.55
1008,0.98,95.10,86.00,-0.632,-0.057,0.830,-5.14,14.22,29.55
1028,0.60,61.50,32.00,-0.632,-0.057,0.830,-5.14,14.22,29.55
1259,0.00,-0.80,0.00,0.446,-0.080,0.935,-3.97,-11.24,32.94
1278,0.00,-0.80,0.00,0.446,-0.080,0.935,-3.97,-11.24,32.94
1298,0.00,-0.80,0.00,0.446,-0.080,0.935,-3.97,-11.24,32.94
1318,0.00,-0.60,0.00,0.446,-0.080,0.935,-3.97,-11.24,32.94
1338,0.00,-0.60,0.00,0.198,-0.061,1.224,-3.97,-11.24,32.94
1358,0.00,-0.80,0.00,0.198,-0.061,1.224,-5.26,9.52,29.29
1378,0.00,-0.70,0.00,0.198,-0.061,1.224,-5.26,9.52,29.29
1398,0.00,-0.70,0.00,0.198,-0.061,1.224,-5.26,9.52,29.29
1418,0.00,-0.80,0.00,0.198,-0.061,1.224,-5.26,9.52,29.29
1438,0.00,-0.80,0.00,-0.014,-0.048,0.957,-5.26,9.52,29.29
1458,0.00,-0.80,0.00,-0.014,-0.048,0.957,-8.14,30.51,24.03
1478,0.16,19.50,4.00,-0.014,-0.048,0.957,-8.14,30.51,24.03
1498,1.28,133.40,168.00,-0.014,-0.048,0.957,-8.14,30.51,24.03
1518,2.06,227.10,502.00,-0.014,-0.048,0.957,-8.14,30.51,24.03
1538,2.46,254.30,632.00,-0.515,-0.135,0.765,-8.14,30.51,24.03
1558,2.51,262.20,720.00,-0.515,-0.135,0.765,-9.60,33.87,20.18
1578,3.01,303.30,910.00,-0.515,-0.135,0.765,-9.60,33.87,20.18
1598,3.25,332.70,1146.00,-0.515,-0.135,0.765,-9.60,33.87,20.18
1618,3.35,346.20,1202.00,-0.515,-0.135,0.765,-9.60,33.87,20.18
1638,3.62,366.30,1324.00,-0.839,-0.097,0.634,-9.60,33.87,20.18
1658,3.56,362.10,1248.00,-0.839,-0.097,0.634,-8.79,26.94,21.26
1678,3.25,325.70,1042.00,-0.839,-0.097,0.634,-8.79,26.94,21.26
1698,2.64,270.00,704.00,-0.839,-0.097,0.634,-8.79,26.94,21.26
1718,1.97,200.50,400.00,-0.839,-0.097,0.634,-8.79,26.94,21.26
1738,1.37,131.80,164.00,-0.549,-0.114,1.039,-8.79,26.94,21.26
1758,0.65,66.90,42.00,-0.549,-0.114,1.039,-6.82,5.36,25.48
1778,0.25,27.80,6.00,-0.549,-0.114,1.039,-6.82,5.36,25.48
1798,0.09,11.20,0.00,-0.549,-0.114,1.039,-6.82,5.36,25.48
1818,0.02,4.80,0.00,-0.549,-0.114,1.039,-6.82,5.36,25.48
1838,0.00,1.90,0.00,-0.044,-0.078,0.963,-6.82,5.36,25.48
1858,0.00,0.80,0.00,-0.044,-0.078,0.963,-6.34,-8.87,28.48
1878,0.00,0.30,0.00,-0.044,-0.078,0.963,-6.34,-8.87,28.48
1898,0.00,-0.10,0.00,-0.044,-0.078,0.963,-6.34,-8.87,28.48
