Timestamp_ms,Voltage_V,Current_mA,Power_mW,AccX_g,AccY_g,AccZ_g,Roll_deg,Pitch_deg,Yaw_deg
Initializing INA219 sensor...
INA219 sensor found.
Initializing HWT901B IMU...
Mounting file system...

Setup complete. Logging is active.
Commands: start, stop, dump, erase
379,0.00,-1.00,0.00,0.050,-0.040,0.999,-3.61,-2.31,-42.31
398,0.00,-0.70,0.00,0.050,-0.040,0.999,-3.61,-2.31,-42.31
418,0.00,-0.70,0.00,0.050,-0.040,0.999,-3.61,-2.31,-42.31
438,0.00,-0.90,0.00,0.050,-0.040,0.999,-3.61,-2.31,-42.31
458,0.00,-1.00,0.00,0.153,-0.032,0.995,-3.61,-2.31,-42.31
478,0.00,-0.80,0.00,0.153,-0.032,0.995,-3.48,-5.50,-43.15
498,0.00,-1.00,0.00,0.153,-0.032,0.995,-3.48,-5.50,-43.15
518,0.00,-0.90,0.00,0.153,-0.032,0.995,-3.48,-5.50,-43.15
538,0.00,-0.80,0.00,0.153,-0.032,0.995,-3.48,-5.50,-43.15
558,0.00,-0.80,0.00,0.062,-0.063,1.014,-3.48,-5.50,-43.15
578,0.00,-1.00,0.00,0.062,-0.063,1.014,-3.65,-0.60,-44.49
598,0.00,-0.80,0.00,0.062,-0.063,1.014,-3.65,-0.60,-44.49
618,0.00,-0.80,0.00,0.062,-0.063,1.014,-3.65,-0.60,-44.49
638,0.00,-1.00,0.00,0.062,-0.063,1.014,-3.65,-0.60,-44.49
658,0.00,-0.70,0.00,-0.079,-0.046,0.938,-3.65,-0.60,-44.49
678,0.00,-0.80,0.00,-0.079,-0.046,0.938,-4.14,6.53,-45.90
698,0.00,-0.90,0.00,-0.079,-0.046,0.938,-4.14,6.53,-45.90
718,0.00,-0.80,0.00,-0.079,-0.046,0.938,-4.14,6.53,-45.90
738,0.00,-0.90,0.00,-0.079,-0.046,0.938,-4.14,6.53,-45.90
758,0.00,-0.90,0.00,-0.101,-0.069,0.964,-4.14,6.53,-45.90
778,0.00,-0.70,0.00,-0.101,-0.069,0.964,-4.03,3.71,-47.75
798,0.00,-0.60,0.00,-0.101,-0.069,0.964,-4.03,3.71,-47.75
818,0.00,-0.80,0.00,-0.101,-0.069,0.964,-4.03,3.71,-47.75
838,0.00,-0.70,0.00,-0.101,-0.069,0.964,-4.03,3.71,-47.75
858,0.00,-0.90,0.00,0.106,-0.064,1.001,-4.03,3.71,-47.75
878,0.00,-0.70,0.00,0.106,-0.064,1.001,-3.56,-6.47,-48.72
898,0.00,-0.80,0.00,0.106,-0.064,1.001,-3.56,-6.47,-48.72
918,0.00,-0.80,0.00,0.106,-0.064,1.001,-3.56,-6.47,-48.72
938,0.00,-0.80,0.00,0.106,-0.064,1.001,-3.56,-6.47,-48.72
958,0.00,-0.80,0.00,0.168,-0.080,1.005,-3.56,-6.47,-48.72
978,0.00,-0.80,0.00,0.168,-0.080,1.005,-3.50,-5.83,-49.90
998,0.00,-0.70,0.00,0.168,-0.080,1.005,-3.50,-5.83,-49.90
