Timestamp_ms,Voltage_V,Current_mA,Power_mW,AccX_g,AccY_g,AccZ_g,Roll_deg,Pitch_deg,Yaw_deg
141761,0.00,-0.60,0.00,0.013,-0.062,0.997,-3.28,-0.80,34.46
141781,0.00,-0.80,0.00,0.013,-0.062,0.997,-3.28,-0.80,34.46
141801,0.00,-1.10,0.00,0.013,-0.062,0.997,-3.28,-0.80,34.46
141821,0.00,-1.10,0.00,0.014,-0.059,1.002,-3.28,-0.80,34.46
141841,0.00,-1.10,0.00,0.014,-0.059,1.002,-3.28,-0.82,34.47
141861,0.00,-1.10,0.00,0.014,-0.059,1.002,-3.28,-0.82,34.47
141881,0.00,-0.80,0.00,0.014,-0.059,1.002,-3.28,-0.82,34.47
141901,0.00,-0.70,0.00,0.014,-0.059,1.002,-3.28,-0.82,34.47
141921,0.00,-0.90,0.00,0.014,-0.058,0.999,-3.28,-0.82,34.47
141941,0.00,-0.80,0.00,0.014,-0.058,0.999,-3.28,-0.81,34.47
141961,0.00,-0.90,0.00,0.014,-0.058,0.999,-3.28,-0.81,34.47
141981,0.00,-0.70,0.00,0.014,-0.058,0.999,-3.28,-0.81,34.47
142001,0.00,-0.80,0.00,0.014,-0.058,0.999,-3.28,-0.81,34.47
142021,0.00,-1.00,0.00,0.049,-0.060,1.009,-3.28,-0.81,34.47
142041,0.00,-0.70,0.00,0.049,-0.060,1.009,-3.29,-0.79,34.48
142061,0.00,-0.70,0.00,0.049,-0.060,1.009,-3.29,-0.79,34.48
142081,0.00,-0.90,0.00,0.049,-0.060,1.009,-3.29,-0.79,34.48
142101,0.00,-0.50,0.00,0.049,-0.060,1.009,-3.29,-0.79,34.48
142121,0.00,-0.40,0.00,0.004,-0.090,0.999,-3.29,-0.79,34.48
142141,0.00,-0.90,0.00,0.004,-0.090,0.999,-3.27,-1.37,34.53
142161,0.00,-0.80,0.00,0.004,-0.090,0.999,-3.27,-1.37,34.53
142181,0.00,-0.90,0.00,0.004,-0.090,0.999,-3.27,-1.37,34.53
142201,0.00,-0.70,0.00,0.004,-0.090,0.999,-3.27,-1.37,34.53
142221,0.00,-0.90,0.00,0.082,-0.028,1.008,-3.27,-1.37,34.53
142241,0.00,-0.60,0.00,0.082,-0.028,1.008,-3.22,-2.60,34.91
142492,0.00,-0.80,0.00,-0.007,-0.100,1.025,-3.30,0.38,34.00
142512,0.00,-0.80,0.00,-0.002,-0.057,1.015,-3.30,0.38,34.00
142532,0.00,-0.80,0.00,-0.002,-0.057,1.015,-3.34,0.86,33.82
142552,0.00,-0.90,0.00,-0.002,-0.057,1.015,-3.34,0.86,33.82
142572,0.00,-0.90,0.00,-0.002,-0.057,1.015,-3.34,0.86,33.82
142592,0.00,-0.80,0.00,-0.002,-0.057,1.015,-3.34,0.86,33.82
142612,0.00,-1.00,0.00,0.048,-0.042,0.997,-3.34,0.86,33.82
142632,0.00,-0.70,0.00,0.048,-0.042,0.997,-3.29,-0.18,33.47
142652,0.00,-0.70,0.00,0.048,-0.042,0.997,-3.29,-0.18,33.47
142672,0.00,-0.80,0.00,0.048,-0.042,0.997,-3.29,-0.18,33.47
142692,0.00,-1.00,0.00,0.048,-0.042,0.997,-3.29,-0.18,33.47
142712,0.00,-0.80,0.00,-0.016,-0.047,1.001,-3.29,-0.18,33.47
142732,0.00,-0.70,0.00,-0.016,-0.047,1.001,-3.31,0.60,33.29
142752,0.00,-1.10,0.00,-0.016,-0.047,1.001,-3.31,0.60,33.29
142772,0.00,-0.90,0.00,-0.016,-0.047,1.001,-3.31,0.60,33.29
142792,0.00,-0.80,0.00,-0.016,-0.047,1.001,-3.31,0.60,33.29
142812,0.00,-0.70,0.00,-0.064,-0.071,0.998,-3.31,0.60,33.29
142832,0.00,-0.50,0.00,-0.064,-0.071,0.998,-3.24,-2.79,33.62
142852,0.00,-0.90,0.00,-0.064,-0.071,0.998,-3.24,-2.79,33.62
142872,0.00,-0.90,0.00,-0.064,-0.071,0.998,-3.24,-2.79,33.62
142892,0.00,-0.80,0.00,-0.064,-0.071,0.998,-3.24,-2.79,33.62
142912,0.00,-1.00,0.00,0.075,-0.024,0.977,-3.24,-2.79,33.62
142932,0.00,-0.90,0.00,0.075,-0.024,0.977,-2.88,-10.84,33.54
142952,0.00,-0.70,0.00,0.075,-0.024,0.977,-2.88,-10.84,33.54
142972,0.00,-0.70,0.00,0.075,-0.024,0.977,-2.88,-10.84,33.54
142992,0.00,-0.90,0.00,0.075,-0.024,0.977,-2.88,-10.84,33.54
143012,0.00,-0.70,0.00,0.161,-0.012,1.008,-2.88,-10.84,33.54
143032,0.00,-0.60,0.00,0.161,-0.012,1.008,-2.87,-9.20,32.57
143052,0.00,-0.90,0.00,0.161,-0.012,1.008,-2.87,-9.20,32.57
143072,0.00,-0.80,0.00,0.161,-0.012,1.008,-2.87,-9.20,32.57
143092,0.00,-0.80,0.00,0.161,-0.012,1.008,-2.87,-9.20,32.57
143112,0.00,-0.90,0.00,0.025,-0.041,1.022,-2.87,-9.20,32.57
143132,0.00,-0.70,0.00,0.025,-0.041,1.022,-3.53,4.69,31.01
143152,0.00,-0.80,0.00,0.025,-0.041,1.022,-3.53,4.69,31.01
143172,0.00,-0.80,0.00,0.025,-0.041,1.022,-3.53,4.69,31.01
143400,1.32,1014.00,1380.00,-0.211,-0.041,0.767,-5.46,24.89,27.11
143420,1.35,972.30,1278.00,-0.710,-0.012,0.978,-5.46,24.89,27.11
143440,0.92,670.80,590.00,-0.710,-0.012,0.978,-4.87,15.31,27.45
143460,0.66,521.70,334.00,-0.710,-0.012,0.978,-4.87,15.31,27.45
143480,0.51,403.40,204.00,-0.710,-0.012,0.978,-4.87,15.31,27.45
143500,0.43,343.10,134.00,-0.710,-0.012,0.978,-4.87,15.31,27.45
143520,0.33,270.90,86.00,-0.508,-0.029,1.004,-4.87,15.31,27.45
143540,0.21,188.80,40.00,-0.508,-0.029,1.004,-4.48,4.88,27.89
143560,0.12,108.10,10.00,-0.508,-0.029,1.004,-4.48,4.88,27.89
143580,0.01,28.40,0.00,-0.508,-0.029,1.004,-4.48,4.88,27.89
143600,0.00,7.30,0.00,-0.508,-0.029,1.004,-4.48,4.88,27.89
143620,0.00,0.80,0.00,-0.184,-0.094,1.034,-4.48,4.88,27.89
143640,0.00,1.70,0.00,-0.184,-0.094,1.034,-4.00,-2.92,30.37
143660,0.00,-0.60,0.00,-0.184,-0.094,1.034,-4.00,-2.92,30.37
143680,0.00,0.10,0.00,-0.184,-0.094,1.034,-4.00,-2.92,30.37
143700,0.00,-0.70,0.00,-0.184,-0.094,1.034,-4.00,-2.92,30.37
143720,0.00,-0.50,0.00,0.117,-0.064,0.911,-4.00,-2.92,30.37
143740,0.00,-0.70,0.00,0.117,-0.064,0.911,-3.80,-12.01,30.82
143760,0.00,-0.60,0.00,0.117,-0.064,0.911,-3.80,-12.01,30.82
143780,0.00,-0.60,0.00,0.117,-0.064,0.911,-3.80,-12.01,30.82
