Timestamp,Data
2025-07-22 16:22:43.410,INA219 sensor found!
2025-07-22 16:22:43.413,Time(s)	Voltage(V)	Current(mA)	Power(mW)
2025-07-22 16:22:43.415,1.00	0.27		607.3		162.8
2025-07-22 16:22:43.459,1.05	0.34		663.6		225.6
2025-07-22 16:22:43.512,1.10	0.21		518.5		107.8
2025-07-22 16:22:43.562,1.15	0.01		93.0		0.7
2025-07-22 16:22:43.610,1.20	0.00		-0.2		0.0
2025-07-22 16:22:43.660,1.25	0.00		-0.7		0.0
2025-07-22 16:22:43.712,1.30	0.00		-0.5		0.0
2025-07-22 16:22:43.762,1.35	0.00		77.3		0.0
2025-07-22 16:22:43.812,1.40	0.14		363.0		49.4
2025-07-22 16:22:43.861,1.45	0.21		498.8		105.7
2025-07-22 16:22:43.913,1.50	0.22		529.4		118.6
2025-07-22 16:22:43.962,1.55	0.19		506.6		97.3
2025-07-22 16:22:44.012,1.60	0.14		377.2		52.8
2025-07-22 16:22:44.062,1.65	0.05		172.5		8.3
2025-07-22 16:22:44.110,1.70	0.00		5.4		0.0
2025-07-22 16:22:44.160,1.75	0.00		-0.6		0.0
2025-07-22 16:22:44.212,1.80	0.00		-0.6		0.0
2025-07-22 16:22:44.262,1.85	0.00		79.7		0.0
2025-07-22 16:22:44.311,1.90	0.14		345.6		47.0
2025-07-22 16:22:44.363,1.95	0.22		558.0		120.5
2025-07-22 16:22:44.413,2.00	0.30		634.6		190.4
2025-07-22 16:22:44.462,2.05	0.33		683.1		226.8
2025-07-22 16:22:44.511,2.10	0.16		442.7		72.6
2025-07-22 16:22:44.561,2.15	0.01		88.3		0.7
2025-07-22 16:22:44.610,2.20	0.00		7.2		0.0
2025-07-22 16:22:44.663,2.25	0.00		-0.3		0.0
2025-07-22 16:22:44.712,2.30	0.00		-0.3		0.0
2025-07-22 16:22:44.762,2.35	0.00		3.2		0.0
2025-07-22 16:22:44.811,2.40	0.07		220.2		15.0
2025-07-22 16:22:44.863,2.45	0.15		390.4		57.8
2025-07-22 16:22:44.912,2.50	0.23		459.3		104.7
2025-07-22 16:22:44.962,2.55	0.22		659.4		145.1
2025-07-22 16:22:45.012,2.60	0.13		365.2		46.7
2025-07-22 16:22:45.064,2.65	0.05		157.4		7.6
2025-07-22 16:22:45.113,2.70	0.00		19.2		0.0
2025-07-22 16:22:45.162,2.75	0.00		-0.3		0.0
2025-07-22 16:22:45.212,2.80	0.00		-0.5		0.0
2025-07-22 16:22:45.265,2.85	0.00		24.0		0.0
2025-07-22 16:22:45.314,2.90	0.12		351.7		42.2
2025-07-22 16:22:45.363,2.95	0.22		576.9		126.9
2025-07-22 16:22:45.413,3.00	0.28		666.1		186.5
2025-07-22 16:22:45.462,3.05	0.30		710.2		213.1
2025-07-22 16:22:45.514,3.10	0.18		420.0		77.3
2025-07-22 16:22:45.564,3.15	0.02		130.3		2.1
2025-07-22 16:22:45.613,3.20	0.00		22.6		0.0
2025-07-22 16:22:45.663,3.25	0.00		-0.4		0.0
2025-07-22 16:22:45.712,3.30	0.00		-0.5		0.0
2025-07-22 16:22:45.764,3.35	0.01		88.8		0.7
2025-07-22 16:22:45.814,3.40	0.11		297.6		32.1
2025-07-22 16:22:45.863,3.45	0.18		415.1		76.4
2025-07-22 16:22:45.913,3.50	0.16		471.7		73.6
2025-07-22 16:22:45.962,3.55	0.20		532.3		104.3
2025-07-22 16:22:46.014,3.60	0.12		315.2		39.1
