Timestamp,Data
2025-07-22 16:39:07.517,INA219 sensor found!
2025-07-22 16:39:07.520,Time(s)	Voltage(V)	Current(mA)	Power(mW)
2025-07-22 16:39:07.524,1.00	0.00		7.6		0.0
2025-07-22 16:39:07.570,1.05	0.00		-0.6		0.0
2025-07-22 16:39:07.620,1.10	0.00		-0.8		0.0
2025-07-22 16:39:07.671,1.15	0.00		-0.2		0.0
2025-07-22 16:39:07.721,1.20	0.01		64.4		0.8
2025-07-22 16:39:07.770,1.25	0.12		264.1		32.7
2025-07-22 16:39:07.820,1.30	0.19		378.0		71.1
2025-07-22 16:39:07.872,1.35	0.26		412.1		107.1
2025-07-22 16:39:07.921,1.40	0.14		281.6		39.4
2025-07-22 16:39:07.970,1.45	0.10		204.0		19.6
2025-07-22 16:39:08.021,1.50	0.00		12.0		0.0
2025-07-22 16:39:08.069,1.55	0.00		-0.6		0.0
2025-07-22 16:39:08.122,1.60	0.00		-0.7		0.0
2025-07-22 16:39:08.171,1.65	0.00		-0.5		0.0
2025-07-22 16:39:08.220,1.70	0.01		67.8		0.5
2025-07-22 16:39:08.271,1.75	0.17		305.0		51.2
2025-07-22 16:39:08.320,1.80	0.37		589.2		219.2
2025-07-22 16:39:08.371,1.85	0.30		476.6		141.1
2025-07-22 16:39:08.421,1.90	0.19		375.4		72.1
2025-07-22 16:39:08.470,1.95	0.06		140.8		7.9
2025-07-22 16:39:08.520,2.00	0.00		14.3		0.0
2025-07-22 16:39:08.570,2.05	0.00		-0.7		0.0
2025-07-22 16:39:08.621,2.10	0.00		-0.7		0.0
2025-07-22 16:39:08.671,2.15	0.00		-0.5		0.0
2025-07-22 16:39:08.720,2.20	0.00		52.9		0.0
2025-07-22 16:39:08.770,2.25	0.10		241.5		25.1
2025-07-22 16:39:08.822,2.30	0.17		337.1		56.6
2025-07-22 16:39:08.871,2.35	0.24		466.2		113.8
2025-07-22 16:39:08.921,2.40	0.20		337.3		66.1
2025-07-22 16:39:08.970,2.45	0.09		211.1		18.6
2025-07-22 16:39:09.019,2.50	0.00		16.6		0.0
2025-07-22 16:39:09.072,2.55	0.00		-0.6		0.0
2025-07-22 16:39:09.121,2.60	0.00		-0.7		0.0
2025-07-22 16:39:09.171,2.65	0.00		1.8		0.0
2025-07-22 16:39:09.221,2.70	0.04		131.7		4.7
2025-07-22 16:39:09.273,2.75	0.34		619.1		213.0
2025-07-22 16:39:09.322,2.80	0.36		704.1		256.3
2025-07-22 16:39:09.372,2.85	0.22		413.5		91.0
2025-07-22 16:39:09.421,2.90	0.11		232.9		25.2
2025-07-22 16:39:09.470,2.95	0.08		153.8		12.3
2025-07-22 16:39:09.522,3.00	0.00		3.1		0.0
2025-07-22 16:39:09.572,3.05	0.00		-0.8		0.0
2025-07-22 16:39:09.622,3.10	0.00		-0.8		0.0
2025-07-22 16:39:09.671,3.15	0.00		21.2		0.0
2025-07-22 16:39:09.720,3.20	0.05		120.9		5.8
2025-07-22 16:39:09.772,3.25	0.11		234.5		25.3
2025-07-22 16:39:09.822,3.30	0.18		348.1		62.7
2025-07-22 16:39:09.871,3.35	0.27		483.6		131.5
2025-07-22 16:39:09.921,3.40	0.16		279.5		43.6
2025-07-22 16:39:09.973,3.45	0.04		121.6		4.4
2025-07-22 16:39:10.022,3.50	0.00		37.0		0.0
2025-07-22 16:39:10.072,3.55	0.00		-0.6		0.0
2025-07-22 16:39:10.121,3.60	0.00		-0.6		0.0
2025-07-22 16:39:10.170,3.65	0.00		49.1		0.0
2025-07-22 16:39:10.223,3.70	0.18		357.8		64.4
2025-07-22 16:39:10.273,3.75	0.26		407.6		104.3
2025-07-22 16:39:10.321,3.80	0.24		401.9		98.1
2025-07-22 16:39:10.371,3.85	0.22		420.1		92.4
2025-07-22 16:39:10.421,3.90	0.10		232.4		24.2
2025-07-22 16:39:10.473,3.95	0.00		20.6		0.0
2025-07-22 16:39:10.522,4.00	0.00		0.5		0.0
2025-07-22 16:39:10.572,4.05	0.00		-0.8		0.0
2025-07-22 16:39:10.622,4.10	0.00		-0.8		0.0
2025-07-22 16:39:10.673,4.15	0.00		37.4		0.0
2025-07-22 16:39:10.723,4.20	0.08		201.8		17.0
2025-07-22 16:39:10.773,4.25	0.13		242.9		31.1
2025-07-22 16:39:10.822,4.30	0.19		326.5		61.4
2025-07-22 16:39:10.871,4.35	0.17		309.9		52.1
2025-07-22 16:39:10.923,4.40	0.09		225.3		19.8
2025-07-22 16:39:10.973,4.45	0.02		125.6		3.0
2025-07-22 16:39:11.023,4.50	0.00		10.0		0.0
2025-07-22 16:39:11.072,4.55	0.00		-0.6		0.0
2025-07-22 16:39:11.124,4.60	0.00		-0.5		0.0
2025-07-22 16:39:11.173,4.65	0.00		2.8		0.0
2025-07-22 16:39:11.223,4.70	0.23		423.8		96.6
2025-07-22 16:39:11.273,4.75	0.35		591.9		206.0
2025-07-22 16:39:11.324,4.80	0.26		444.3		117.3
2025-07-22 16:39:11.374,4.85	0.12		259.2		31.1
2025-07-22 16:39:11.424,4.90	0.11		182.4		19.7
2025-07-22 16:39:11.473,4.95	0.00		10.7		0.0
2025-07-22 16:39:11.523,5.00	0.00		-0.7		0.0
2025-07-22 16:39:11.571,5.05	0.00		-0.5		0.0
2025-07-22 16:39:11.624,5.10	0.00		2.9		0.0
2025-07-22 16:39:11.673,5.15	0.01		70.7		0.6
2025-07-22 16:39:11.723,5.20	0.11		222.4		24.9
2025-07-22 16:39:11.772,5.25	0.16		386.9		61.9
2025-07-22 16:39:11.824,5.30	0.24		434.6		104.3
2025-07-22 16:39:11.874,5.35	0.17		305.2		52.5
2025-07-22 16:39:11.923,5.40	0.07		189.5		13.6
2025-07-22 16:39:11.973,5.45	0.00		32.2		0.0
2025-07-22 16:39:12.022,5.50	0.00		-0.4		0.0
2025-07-22 16:39:12.074,5.55	0.00		-0.3		0.0
2025-07-22 16:39:12.123,5.60	0.00		-0.6		0.0
2025-07-22 16:39:12.173,5.65	0.00		79.4		0.3
2025-07-22 16:39:12.223,5.70	0.21		345.8		71.9
2025-07-22 16:39:12.275,5.75	0.34		658.9		226.7
2025-07-22 16:39:12.324,5.80	0.30		503.7		149.1
2025-07-22 16:39:12.373,5.85	0.20		370.8		74.2
2025-07-22 16:39:12.423,5.90	0.04		122.2		5.4
2025-07-22 16:39:12.473,5.95	0.00		31.2		0.0
2025-07-22 16:39:12.525,6.00	0.00		-0.8		0.0
2025-07-22 16:39:12.574,6.05	0.00		-0.8		0.0
2025-07-22 16:39:12.623,6.10	0.00		18.9		0.0
2025-07-22 16:39:12.673,6.15	0.03		100.7		2.8
2025-07-22 16:39:12.723,6.20	0.09		181.3		16.7
2025-07-22 16:39:12.775,6.25	0.20		311.4		62.3
2025-07-22 16:39:12.824,6.30	0.21		404.6		85.8
2025-07-22 16:39:12.873,6.35	0.18		307.8		55.4
2025-07-22 16:39:12.923,6.40	0.03		116.7		3.7
2025-07-22 16:39:12.972,6.45	0.00		35.0		0.0
2025-07-22 16:39:13.024,6.50	0.00		-0.5		0.0
2025-07-22 16:39:13.073,6.55	0.00		-0.6		0.0
2025-07-22 16:39:13.123,6.60	0.00		0.9		0.0
2025-07-22 16:39:13.172,6.65	0.02		96.4		1.9
2025-07-22 16:39:13.222,6.70	0.28		509.4		140.6
2025-07-22 16:39:13.274,6.75	0.44		762.2		338.4
2025-07-22 16:39:13.324,6.80	0.30		527.4		156.1
2025-07-22 16:39:13.374,6.85	0.14		237.6		32.3
2025-07-22 16:39:13.422,6.90	0.02		71.6		1.1
2025-07-22 16:39:13.475,6.96	0.00		2.7		0.0
2025-07-22 16:39:13.524,7.01	0.00		-0.3		0.0
2025-07-22 16:39:13.575,7.05	0.00		-1.0		0.0
2025-07-22 16:39:13.623,7.11	0.00		19.4		0.0
2025-07-22 16:39:13.676,7.16	0.08		210.8		16.9
2025-07-22 16:39:13.725,7.21	0.14		269.6		37.7
2025-07-22 16:39:13.774,7.26	0.19		366.3		70.3
2025-07-22 16:39:13.824,7.30	0.27		450.5		122.5
2025-07-22 16:39:13.873,7.36	0.12		294.7		36.5
2025-07-22 16:39:13.925,7.41	0.09		185.3		17.0
2025-07-22 16:39:13.975,7.46	0.00		16.9		0.0
2025-07-22 16:39:14.025,7.51	0.00		-0.5		0.0
2025-07-22 16:39:14.074,7.55	0.00		-0.7		0.0
2025-07-22 16:39:14.123,7.61	0.00		1.2		0.0
2025-07-22 16:39:14.175,7.66	0.03		104.9		3.4
2025-07-22 16:39:14.225,7.71	0.26		499.2		131.8
2025-07-22 16:39:14.275,7.76	0.43		752.3		325.0
2025-07-22 16:39:14.324,7.80	0.26		522.4		137.9
2025-07-22 16:39:14.373,7.86	0.14		269.6		37.7
2025-07-22 16:39:14.425,7.91	0.03		99.6		3.2
2025-07-22 16:39:14.475,7.96	0.00		3.6		0.0
2025-07-22 16:39:14.524,8.01	0.00		-0.5		0.0
2025-07-22 16:39:14.574,8.06	0.00		-0.7		0.0
2025-07-22 16:39:14.626,8.10	0.00		25.6		0.0
2025-07-22 16:39:14.675,8.15	0.04		141.8		5.7
2025-07-22 16:39:14.724,8.21	0.12		277.8		32.2
2025-07-22 16:39:14.774,8.26	0.22		415.0		93.0
2025-07-22 16:39:14.823,8.31	0.23		512.4		118.9
2025-07-22 16:39:14.876,8.35	0.20		293.7		57.6
2025-07-22 16:39:14.925,8.41	0.09		207.0		19.0
2025-07-22 16:39:14.974,8.46	0.00		50.3		0.2
2025-07-22 16:39:15.024,8.51	0.00		-0.5		0.0
2025-07-22 16:39:15.076,8.56	0.00		-0.6		0.0
2025-07-22 16:39:15.126,8.61	0.00		3.9		0.0
2025-07-22 16:39:15.176,8.66	0.06		151.6		8.5
2025-07-22 16:39:15.224,8.71	0.28		495.8		136.8
2025-07-22 16:39:15.277,8.76	0.33		566.1		187.9
2025-07-22 16:39:15.326,8.81	0.19		404.3		77.6
2025-07-22 16:39:15.376,8.86	0.12		252.4		30.3
2025-07-22 16:39:15.426,8.91	0.07		156.3		11.3
2025-07-22 16:39:15.475,8.96	0.00		1.3		0.0
2025-07-22 16:39:15.523,9.01	0.00		-0.5		0.0
2025-07-22 16:39:15.576,9.06	0.00		-0.6		0.0
2025-07-22 16:39:15.626,9.11	0.00		12.7		0.0
2025-07-22 16:39:15.676,9.16	0.02		83.2		1.7
2025-07-22 16:39:15.727,9.21	0.16		328.6		52.6
2025-07-22 16:39:15.777,9.26	0.26		466.7		121.3
2025-07-22 16:39:15.826,9.31	0.22		348.8		75.3
2025-07-22 16:39:15.877,9.36	0.11		234.4		25.3
2025-07-22 16:39:15.925,9.41	0.08		198.5		16.7
2025-07-22 16:39:15.975,9.46	0.00		43.1		0.0
2025-07-22 16:39:16.027,9.51	0.00		-0.5		0.0
2025-07-22 16:39:16.076,9.56	0.00		-0.5		0.0
2025-07-22 16:39:16.126,9.61	0.00		-0.1		0.0
2025-07-22 16:39:16.175,9.66	0.03		98.8		2.8
2025-07-22 16:39:16.227,9.71	0.31		542.1		167.0
2025-07-22 16:39:16.276,9.76	0.39		598.2		234.5
2025-07-22 16:39:16.326,9.81	0.18		392.3		72.2
2025-07-22 16:39:16.376,9.86	0.08		187.3		15.7
2025-07-22 16:39:16.425,9.91	0.06		150.6		8.4
2025-07-22 16:39:16.474,9.96	0.00		1.8		0.0
2025-07-22 16:39:16.526,10.01	0.00		-0.5		0.0
2025-07-22 16:39:16.576,10.06	0.00		-0.9		0.0
2025-07-22 16:39:16.625,10.11	0.00		2.3		0.0
2025-07-22 16:39:16.675,10.16	0.00		64.4		0.3
2025-07-22 16:39:16.727,10.21	0.17		326.7		54.9
2025-07-22 16:39:16.776,10.26	0.24		434.0		104.2
2025-07-22 16:39:16.827,10.31	0.19		370.9		69.7
2025-07-22 16:39:16.876,10.36	0.12		261.7		32.5
2025-07-22 16:39:16.928,10.41	0.09		179.8		15.8
2025-07-22 16:39:16.977,10.46	0.00		47.1		0.0
2025-07-22 16:39:17.026,10.51	0.00		-0.7		0.0
2025-07-22 16:39:17.076,10.56	0.00		-0.8		0.0
2025-07-22 16:39:17.126,10.61	0.00		34.3		0.0
2025-07-22 16:39:17.178,10.66	0.09		190.7		17.5
2025-07-22 16:39:17.227,10.71	0.25		451.5		113.8
2025-07-22 16:39:17.276,10.76	0.38		640.5		243.4
