Timestamp,Data
2025-08-04 10:10:02.311,INA219 sensor found!
2025-08-04 10:10:02.314,Time(s)	Voltage(V)	Current(mA)	Power(mW)
2025-08-04 10:10:02.316,1.00	0.00		-0.6		0.0
2025-08-04 10:10:02.363,1.05	0.00		-0.7		0.0
2025-08-04 10:10:02.412,1.10	0.00		-0.7		0.0
2025-08-04 10:10:02.462,1.15	0.00		-0.7		0.0
2025-08-04 10:10:02.514,1.20	0.00		-0.9		0.0
2025-08-04 10:10:02.563,1.25	0.00		-0.8		0.0
2025-08-04 10:10:02.613,1.30	0.00		121.8		0.5
2025-08-04 10:10:02.662,1.35	0.76		1503.8		1142.9
2025-08-04 10:10:02.715,1.40	0.50		986.1		493.0
2025-08-04 10:10:02.764,1.45	0.62		1232.7		759.3
2025-08-04 10:10:02.813,1.50	0.50		1002.8		497.4
2025-08-04 10:10:02.864,1.55	0.30		703.2		211.0
2025-08-04 10:10:02.912,1.60	0.20		439.0		89.6
2025-08-04 10:10:02.965,1.65	0.15		357.1		54.3
2025-08-04 10:10:03.014,1.70	0.12		290.4		34.8
2025-08-04 10:10:03.063,1.75	0.06		174.5		10.5
2025-08-04 10:10:03.113,1.80	0.00		0.9		0.0
2025-08-04 10:10:03.162,1.85	0.00		-0.3		0.0
2025-08-04 10:10:03.215,1.90	0.00		-0.3		0.0
2025-08-04 10:10:03.264,1.95	0.00		-0.6		0.0
2025-08-04 10:10:03.314,2.00	0.00		-0.5		0.0
2025-08-04 10:10:03.364,2.05	0.00		-0.6		0.0
2025-08-04 10:10:03.412,2.10	0.00		-0.5		0.0
2025-08-04 10:10:03.464,2.15	0.00		-0.8		0.0
2025-08-04 10:10:03.514,2.20	0.00		-0.7		0.0
2025-08-04 10:10:03.563,2.25	0.00		-0.6		0.0
2025-08-04 10:10:03.613,2.30	0.00		-0.8		0.0
2025-08-04 10:10:03.662,2.35	0.30		617.9		182.9
2025-08-04 10:10:03.714,2.40	0.49		971.3		477.9
2025-08-04 10:10:03.764,2.45	0.43		878.3		379.4
2025-08-04 10:10:03.814,2.50	0.56		1129.9		628.2
2025-08-04 10:10:03.863,2.55	0.50		979.9		490.0
2025-08-04 10:10:03.915,2.60	0.36		778.7		280.3
2025-08-04 10:10:03.965,2.65	0.26		534.6		141.1
2025-08-04 10:10:04.014,2.70	0.25		537.6		133.3
2025-08-04 10:10:04.064,2.75	0.24		571.7		134.9
2025-08-04 10:10:04.116,2.80	0.18		387.2		69.7
2025-08-04 10:10:04.165,2.85	0.08		211.4		16.1
2025-08-04 10:10:04.214,2.90	0.00		10.8		0.0
2025-08-04 10:10:04.264,2.95	0.00		-0.5		0.0
2025-08-04 10:10:04.313,3.00	0.00		-0.3		0.0
2025-08-04 10:10:04.366,3.05	0.00		-0.4		0.0
2025-08-04 10:10:04.415,3.10	0.00		-0.3		0.0
2025-08-04 10:10:04.465,3.15	0.00		-0.7		0.0
2025-08-04 10:10:04.514,3.20	0.00		-0.6		0.0
2025-08-04 10:10:04.563,3.25	0.00		-0.5		0.0
2025-08-04 10:10:04.615,3.30	0.00		-0.5		0.0
2025-08-04 10:10:04.665,3.35	0.00		-0.7		0.0
2025-08-04 10:10:04.715,3.40	0.00		-0.6		0.0
2025-08-04 10:10:04.767,3.45	0.26		568.2		147.7
2025-08-04 10:10:04.816,3.50	0.52		1034.7		538.0
2025-08-04 10:10:04.865,3.55	0.48		954.7		462.1
2025-08-04 10:10:04.915,3.60	0.50		1001.1		496.5
2025-08-04 10:10:04.964,3.65	0.36		795.6		289.6
2025-08-04 10:10:05.017,3.70	0.25		527.0		132.8
2025-08-04 10:10:05.066,3.75	0.29		677.5		195.1
2025-08-04 10:10:05.115,3.80	0.20		441.5		88.3
2025-08-04 10:10:05.165,3.85	0.14		306.2		44.1
2025-08-04 10:10:05.214,3.90	0.04		119.4		4.3
2025-08-04 10:10:05.264,3.95	0.00		-0.3		0.0
2025-08-04 10:10:05.316,4.00	0.00		-0.5		0.0
2025-08-04 10:10:05.366,4.05	0.00		-0.5		0.0
2025-08-04 10:10:05.416,4.10	0.00		-0.5		0.0
2025-08-04 10:10:05.463,4.15	0.00		-0.5		0.0
2025-08-04 10:10:05.516,4.20	0.00		-0.5		0.0
2025-08-04 10:10:05.567,4.25	0.00		-0.6		0.0
2025-08-04 10:10:05.617,4.30	0.00		-0.8		0.0
2025-08-04 10:10:05.665,4.35	0.00		-0.5		0.0
2025-08-04 10:10:05.717,4.40	0.00		-0.5		0.0
2025-08-04 10:10:05.766,4.45	0.00		-0.5		0.0
2025-08-04 10:10:05.816,4.50	0.20		443.6		86.9
2025-08-04 10:10:05.866,4.55	0.40		779.5		308.7
2025-08-04 10:10:05.918,4.60	0.34		754.9		259.7
2025-08-04 10:10:05.967,4.65	0.40		756.0		299.4
2025-08-04 10:10:06.016,4.70	0.27		564.4		151.3
2025-08-04 10:10:06.066,4.75	0.14		286.7		40.1
2025-08-04 10:10:06.116,4.80	0.13		314.7		41.5
2025-08-04 10:10:06.168,4.85	0.23		470.9		107.4
2025-08-04 10:10:06.217,4.90	0.15		346.6		52.7
2025-08-04 10:10:06.266,4.95	0.11		228.7		24.7
2025-08-04 10:10:06.316,5.00	0.00		5.0		0.0
2025-08-04 10:10:06.366,5.05	0.00		-0.3		0.0
2025-08-04 10:10:06.417,5.10	0.00		-0.7		0.0
2025-08-04 10:10:06.467,5.15	0.00		-0.7		0.0
2025-08-04 10:10:06.517,5.20	0.00		-0.5		0.0
2025-08-04 10:10:06.566,5.25	0.00		-0.6		0.0
2025-08-04 10:10:06.616,5.30	0.00		-0.6		0.0
2025-08-04 10:10:06.667,5.35	0.00		-0.6		0.0
2025-08-04 10:10:06.717,5.40	0.00		-0.5		0.0
2025-08-04 10:10:06.766,5.45	0.00		-0.7		0.0
2025-08-04 10:10:06.815,5.50	0.00		-0.6		0.0
2025-08-04 10:10:06.866,5.55	0.13		320.1		42.3
