Timestamp,Data
2025-08-04 14:33:03.967,INA219 sensor found!
2025-08-04 14:33:03.970,Time(s)	Voltage(V)	Current(mA)	Power(mW)
2025-08-04 14:33:03.973,1.00	1.68		845.8		1417.6
2025-08-04 14:33:04.019,1.05	1.55		785.4		1218.9
2025-08-04 14:33:04.069,1.10	1.42		715.9		1016.6
2025-08-04 14:33:04.118,1.15	1.15		580.0		665.8
2025-08-04 14:33:04.168,1.20	0.92		470.1		432.5
2025-08-04 14:33:04.220,1.25	0.72		371.7		267.6
2025-08-04 14:33:04.270,1.30	0.40		210.6		84.2
2025-08-04 14:33:04.319,1.35	0.12		75.0		9.3
2025-08-04 14:33:04.368,1.40	0.02		26.9		0.6
2025-08-04 14:33:04.418,1.45	0.00		10.3		0.0
2025-08-04 14:33:04.470,1.50	0.00		4.3		0.0
2025-08-04 14:33:04.519,1.55	0.00		1.5		0.0
2025-08-04 14:33:04.569,1.60	0.00		0.7		0.0
2025-08-04 14:33:04.618,1.65	0.00		0.0		0.0
2025-08-04 14:33:04.671,1.70	0.00		0.1		0.0
2025-08-04 14:33:04.720,1.75	0.00		-0.2		0.0
2025-08-04 14:33:04.769,1.80	0.00		-0.5		0.0
2025-08-04 14:33:04.819,1.85	0.15		97.4		14.8
2025-08-04 14:33:04.868,1.90	1.51		776.8		1174.5
2025-08-04 14:33:04.920,1.95	1.62		823.6		1337.5
2025-08-04 14:33:04.970,2.00	1.62		816.4		1322.6
2025-08-04 14:33:05.019,2.05	1.46		738.5		1075.3
2025-08-04 14:33:05.069,2.10	1.26		642.9		807.5
2025-08-04 14:33:05.117,2.15	0.77		393.7		302.4
2025-08-04 14:33:05.170,2.20	0.50		264.3		133.2
2025-08-04 14:33:05.219,2.25	0.22		120.8		26.1
2025-08-04 14:33:05.269,2.30	0.06		41.7		2.3
2025-08-04 14:33:05.319,2.35	0.00		15.9		0.0
2025-08-04 14:33:05.368,2.40	0.00		6.1		0.0
2025-08-04 14:33:05.420,2.45	0.00		2.5		0.0
2025-08-04 14:33:05.469,2.50	0.00		0.9		0.0
2025-08-04 14:33:05.519,2.55	0.00		0.4		0.0
2025-08-04 14:33:05.568,2.60	0.00		0.0		0.0
2025-08-04 14:33:05.621,2.65	0.00		0.0		0.0
2025-08-04 14:33:05.670,2.70	0.00		-0.2		0.0
2025-08-04 14:33:05.720,2.75	0.00		19.2		0.0
2025-08-04 14:33:05.769,2.80	1.18		611.4		723.9
2025-08-04 14:33:05.822,2.85	1.70		861.8		1461.6
2025-08-04 14:33:05.871,2.90	1.70		862.8		1466.8
2025-08-04 14:33:05.920,2.95	1.56		788.7		1230.4
2025-08-04 14:33:05.970,3.00	1.28		647.5		828.8
2025-08-04 14:33:06.019,3.05	0.93		477.9		445.4
2025-08-04 14:33:06.072,3.10	0.56		290.4		161.5
2025-08-04 14:33:06.121,3.15	0.22		122.4		26.9
2025-08-04 14:33:06.170,3.20	0.06		43.6		2.6
2025-08-04 14:33:06.219,3.25	0.00		16.0		0.0
2025-08-04 14:33:06.269,3.30	0.00		6.5		0.0
2025-08-04 14:33:06.321,3.35	0.00		2.3		0.0
2025-08-04 14:33:06.370,3.40	0.00		1.4		0.0
2025-08-04 14:33:06.421,3.45	0.00		0.5		0.0
2025-08-04 14:33:06.470,3.50	0.00		0.2		0.0
2025-08-04 14:33:06.518,3.55	0.00		-0.1		0.0
2025-08-04 14:33:06.571,3.60	0.00		-0.1		0.0
2025-08-04 14:33:06.621,3.65	0.00		-0.1		0.0
2025-08-04 14:33:06.670,3.70	0.00		-0.6		0.0
2025-08-04 14:33:06.719,3.75	0.00		-0.2		0.0
