Timestamp_ms,Voltage_V,Current_mA,Power_mW,AccX_g,AccY_g,AccZ_g,Roll_deg,Pitch_deg,Yaw_deg
186045,0.00,-0.80,0.00,-0.004,-0.059,0.998,-3.80,-0.12,34.19
186065,0.00,-0.90,0.00,-0.004,-0.059,0.998,-3.80,-0.12,34.19
186085,0.00,-0.90,0.00,-0.004,-0.059,0.998,-3.80,-0.12,34.19
186105,0.00,-0.60,0.00,-0.004,-0.059,0.998,-3.80,-0.12,34.19
186125,0.00,-0.60,0.00,0.038,-0.064,0.995,-3.80,-0.12,34.19
186145,0.00,-0.60,0.00,0.038,-0.064,0.995,-3.77,-0.80,34.24
186165,0.00,-0.90,0.00,0.038,-0.064,0.995,-3.77,-0.80,34.24
186185,0.00,-0.80,0.00,0.038,-0.064,0.995,-3.77,-0.80,34.24
186205,0.00,-0.80,0.00,0.038,-0.064,0.995,-3.77,-0.80,34.24
186225,0.00,-0.70,0.00,0.000,-0.113,1.000,-3.77,-0.80,34.24
186245,0.00,-0.90,0.00,0.000,-0.113,1.000,-3.75,-0.56,34.52
186265,0.00,-0.50,0.00,0.000,-0.113,1.000,-3.75,-0.56,34.52
186285,0.00,-0.80,0.00,0.000,-0.113,1.000,-3.75,-0.56,34.52
186305,0.00,-0.70,0.00,0.000,-0.113,1.000,-3.75,-0.56,34.52
186325,0.00,-0.90,0.00,-0.061,-0.089,1.004,-3.75,-0.56,34.52
186345,0.00,-0.60,0.00,-0.061,-0.089,1.004,-3.69,-1.72,35.14
186365,0.00,-0.60,0.00,-0.061,-0.089,1.004,-3.69,-1.72,35.14
186385,0.00,-0.90,0.00,-0.061,-0.089,1.004,-3.69,-1.72,35.14
186405,0.00,-0.80,0.00,-0.061,-0.089,1.004,-3.69,-1.72,35.14
186425,0.00,-0.70,0.00,0.009,-0.037,1.014,-3.69,-1.72,35.14
186445,0.00,-0.50,0.00,0.009,-0.037,1.014,-3.53,-7.16,35.57
186465,0.00,-0.60,0.00,0.009,-0.037,1.014,-3.53,-7.16,35.57
186485,0.00,-0.90,0.00,0.009,-0.037,1.014,-3.53,-7.16,35.57
186697,0.00,-0.80,0.00,0.103,-0.089,1.075,-3.59,-2.48,34.96
186717,0.00,-0.70,0.00,0.151,-0.012,1.175,-3.59,-2.48,34.96
186737,0.00,-0.70,0.00,0.151,-0.012,1.175,-4.25,10.76,32.88
186757,0.00,-0.50,0.00,0.151,-0.012,1.175,-4.25,10.76,32.88
186777,0.00,-0.70,0.00,0.151,-0.012,1.175,-4.25,10.76,32.88
186797,0.00,-0.90,0.00,0.151,-0.012,1.175,-4.25,10.76,32.88
186817,0.00,-0.80,0.00,-0.188,0.002,0.826,-4.25,10.76,32.88
186837,0.00,-0.80,0.00,-0.188,0.002,0.826,-5.88,27.67,30.88
186857,0.00,-0.60,0.00,-0.188,0.002,0.826,-5.88,27.67,30.88
186877,0.00,-1.00,0.00,-0.188,0.002,0.826,-5.88,27.67,30.88
186897,0.00,0.60,0.00,-0.188,0.002,0.826,-5.88,27.67,30.88
186917,3.36,636.30,2062.00,-0.342,-0.138,0.774,-5.88,27.67,30.88
186937,3.53,756.90,2720.00,-0.342,-0.138,0.774,-5.91,25.41,30.60
186957,3.48,652.60,1858.00,-0.342,-0.138,0.774,-5.91,25.41,30.60
186977,2.52,578.20,1246.00,-0.342,-0.138,0.774,-5.91,25.41,30.60
186997,2.33,567.60,1534.00,-0.342,-0.138,0.774,-5.91,25.41,30.60
187017,2.38,453.30,914.00,-0.568,-0.083,1.006,-5.91,25.41,30.60
187037,2.01,363.00,376.00,-0.568,-0.083,1.006,-4.60,4.39,31.68
187057,1.21,269.90,324.00,-0.568,-0.083,1.006,-4.60,4.39,31.68
187077,1.24,216.50,190.00,-0.568,-0.083,1.006,-4.60,4.39,31.68
187097,0.20,47.60,36.00,-0.568,-0.083,1.006,-4.60,4.39,31.68
187117,0.00,1.60,0.00,-0.231,-0.135,0.993,-4.60,4.39,31.68
187137,0.00,-0.70,0.00,-0.231,-0.135,0.993,-3.79,-11.85,33.72
187157,0.00,-0.60,0.00,-0.231,-0.135,0.993,-3.79,-11.85,33.72
187177,0.00,-0.60,0.00,-0.231,-0.135,0.993,-3.79,-11.85,33.72
187197,0.00,-0.80,0.00,-0.231,-0.135,0.993,-3.79,-11.85,33.72
187217,0.00,-0.80,0.00,0.233,-0.080,0.857,-3.79,-11.85,33.72
187237,0.00,-0.80,0.00,0.233,-0.080,0.857,-3.56,-20.01,34.92
187257,0.00,-0.70,0.00,0.233,-0.080,0.857,-3.56,-20.01,34.92
187277,0.00,-0.90,0.00,0.233,-0.080,0.857,-3.56,-20.01,34.92
187297,0.00,-0.90,0.00,0.233,-0.080,0.857,-3.56,-20.01,34.92
187317,0.00,-0.50,0.00,0.360,-0.024,1.227,-3.56,-20.01,34.92
187337,0.00,-0.70,0.00,0.360,-0.024,1.227,-3.99,-6.28,33.79
187357,0.00,-0.50,0.00,0.360,-0.024,1.227,-3.99,-6.28,33.79
187578,3.05,731.20,2320.00,-0.266,-0.143,0.753,-12.36,54.84,22.36
187598,3.68,843.70,3110.00,-0.266,-0.143,0.753,-12.36,54.84,22.36
187618,3.67,866.70,3336.00,-0.747,-0.032,0.629,-12.36,54.84,22.36
187638,4.54,841.60,3792.00,-0.747,-0.032,0.629,-11.43,48.97,22.82
187658,4.23,934.10,4028.00,-0.747,-0.032,0.629,-11.43,48.97,22.82
187678,4.62,871.40,3286.00,-0.747,-0.032,0.629,-11.43,48.97,22.82
187698,4.39,840.00,2884.00,-0.747,-0.032,0.629,-11.43,48.97,22.82
187718,3.94,832.00,3408.00,-0.881,-0.077,0.790,-11.43,48.97,22.82
187738,2.92,701.70,2088.00,-0.881,-0.077,0.790,-7.88,27.66,26.48
187758,2.67,634.00,1970.00,-0.881,-0.077,0.790,-7.88,27.66,26.48
187778,2.18,497.00,1374.00,-0.881,-0.077,0.790,-7.88,27.66,26.48
187798,1.80,442.80,848.00,-0.881,-0.077,0.790,-7.88,27.66,26.48
187818,1.59,331.00,478.00,-0.598,-0.026,1.098,-7.88,27.66,26.48
187838,0.74,130.40,76.00,-0.598,-0.026,1.098,-5.66,3.88,29.80
187858,0.09,19.90,0.00,-0.598,-0.026,1.098,-5.66,3.88,29.80
187878,0.00,-0.70,0.00,-0.598,-0.026,1.098,-5.66,3.88,29.80
187898,0.00,-0.80,0.00,-0.598,-0.026,1.098,-5.66,3.88,29.80
187918,0.00,-0.60,0.00,-0.021,0.000,0.958,-5.66,3.88,29.80
187938,0.00,-0.70,0.00,-0.021,0.000,0.958,-4.83,-11.88,32.51
187958,0.00,-0.60,0.00,-0.021,0.000,0.958,-4.83,-11.88,32.51
187978,0.00,-0.60,0.00,-0.021,0.000,0.958,-4.83,-11.88,32.51
187998,0.00,-0.50,0.00,-0.021,0.000,0.958,-4.83,-11.88,32.51
188018,0.00,-0.90,0.00,0.283,-0.066,0.867,-4.83,-11.88,32.51
188038,0.00,-0.90,0.00,0.283,-0.066,0.867,-4.81,-13.57,32.33
188058,0.00,-0.70,0.00,0.283,-0.066,0.867,-4.81,-13.57,32.33
188078,0.00,-0.70,0.00,0.283,-0.066,0.867,-4.81,-13.57,32.33
188098,0.00,-0.70,0.00,0.283,-0.066,0.867,-4.81,-13.57,32.33
188118,0.00,-0.70,0.00,0.176,-0.098,1.306,-4.81,-13.57,32.33
188138,0.00,-0.60,0.00,0.176,-0.098,1.306,-5.58,7.25,29.73
188158,0.00,-0.70,0.00,0.176,-0.098,1.306,-5.58,7.25,29.73
188178,0.00,-0.70,0.00,0.176,-0.098,1.306,-5.58,7.25,29.73
188198,0.00,-0.80,0.00,0.176,-0.098,1.306,-5.58,7.25,29.73
188218,0.00,-0.70,0.00,-0.109,-0.034,1.128,-5.58,7.25,29.73
188459,3.88,778.10,3004.00,-0.898,-0.023,0.699,-9.70,34.08,21.88
188478,3.66,576.10,1756.00,-0.898,-0.023,0.699,-9.70,34.08,21.88
188498,3.10,611.40,1710.00,-0.898,-0.023,0.699,-9.70,34.08,21.88
188518,1.96,369.60,1166.00,-0.751,-0.060,1.065,-9.70,34.08,21.88
188538,1.50,257.50,340.00,-0.751,-0.060,1.065,-6.99,10.76,25.44
188558,1.20,207.40,140.00,-0.751,-0.060,1.065,-6.99,10.76,25.44
188578,0.58,107.20,58.00,-0.751,-0.060,1.065,-6.99,10.76,25.44
188598,0.49,153.00,114.00,-0.751,-0.060,1.065,-6.99,10.76,25.44
188618,0.00,-0.60,0.00,-0.271,-0.132,1.007,-6.99,10.76,25.44
188638,0.00,-0.60,0.00,-0.271,-0.132,1.007,-5.93,-6.30,28.75
188658,0.00,-0.40,0.00,-0.271,-0.132,1.007,-5.93,-6.30,28.75
188678,0.00,-0.50,0.00,-0.271,-0.132,1.007,-5.93,-6.30,28.75
188698,0.00,-0.70,0.00,-0.271,-0.132,1.007,-5.93,-6.30,28.75
188718,0.00,-0.70,0.00,0.111,-0.023,0.951,-5.93,-6.30,28.75
188738,0.00,-0.90,0.00,0.111,-0.023,0.951,-5.93,-6.30,28.75
188758,0.00,-0.60,0.00,0.111,-0.023,0.951,-5.93,-6.30,28.75
188778,0.00,-0.90,0.00,0.111,-0.023,0.951,-5.93,-6.30,28.75
188798,0.00,-0.50,0.00,0.111,-0.023,0.951,-5.93,-6.30,28.75
188818,0.00,-0.80,0.00,0.267,0.044,0.973,-5.93,-6.30,28.75
188838,0.00,-0.50,0.00,0.267,0.044,0.973,-5.70,-10.06,30.23
188858,0.00,-0.70,0.00,0.267,0.044,0.973,-5.70,-10.06,30.23
188878,0.00,-0.70,0.00,0.267,0.044,0.973,-5.70,-10.06,30.23
188898,0.00,-0.50,0.00,0.267,0.044,0.973,-5.70,-10.06,30.23
188918,0.00,-0.80,0.00,0.112,-0.108,1.267,-5.70,-10.06,30.23
188938,0.00,-0.80,0.00,0.112,-0.108,1.267,-6.59,11.61,26.89
188958,0.00,-0.20,0.00,0.112,-0.108,1.267,-6.59,11.61,26.89
188978,0.00,-0.60,0.00,0.112,-0.108,1.267,-6.59,11.61,26.89
